datetime;temperature;windSpeed;solarRad;humedad;rain;Power_gen;pressure_sensor;pressure
22/07/2024 7:21;23.7222;8.04672;12;77;0;0.098;365.4720089;28.834
22/07/2024 8:21;24.3333;8.04672;56;77;0;1.268;364.0806223;28.852
22/07/2024 9:21;25.7222;14.4841;309;72;0;6.796;365.0152965;28.87
22/07/2024 10:20;27.0556;12.8748;207;67;0;3.724;361.4582371;28.878
22/07/2024 11:20;27.4444;6.43738;763;63;0;13.502;367.979774;28.875
22/07/2024 12:20;28;6.43738;285;60;0;5.468;361.9018063;28.873
22/07/2024 13:20;29.5;1.60934;373;53;0;7.496;373.927343;28.869
22/07/2024 14:24;30.5556;16.0934;837;52;0;19.535;365.5502014;28.857
22/07/2024 15:24;30.6667;16.0934;780;54;0;18.754;246.022752;28.849
22/07/2024 16:24;31.2778;17.7028;694;48;0;17.016;360.3004941;28.84
22/07/2024 17:23;30.8889;20.9215;74;39;0;14.428;252.579799;28.827
22/07/2024 18:23;30.6111;25.7495;415;39;0;10.725;366.8500855;28.821
22/07/2024 19:23;29.5556;22.5308;243;40;0;6.331;366.4592896;28.83
22/07/2024 20:23;28.1667;12.8748;76;42;0;2.29;367.4023368;28.843
22/07/2024 21:13;27.0556;16.0934;9;47;0;0;369.3253926;28.863
23/07/2024 7:22;21.6111;0;19;66;0;0.118;260.5487315;28.908
23/07/2024 8:22;22.2222;6.43738;139;71;0;2.726;254.273648;28.918
23/07/2024 9:22;24.4444;6.43738;325;69;0;6.893;247.9287448;28.922
23/07/2024 10:22;26.7778;3.21869;397;56;0;11.132;363.749972;28.928
23/07/2024 11:21;29.2222;8.04672;647;48;0;14.659;362.1003232;28.936
23/07/2024 12:21;30.5556;6.43738;758;45;0;17.328;360.1155207;28.929
23/07/2024 13:21;31.1111;12.8748;823;47;0;19.099;368.3233007;28.929
23/07/2024 14:21;32.2778;17.7028;844;39;0;19.564;359.6319213;28.915
23/07/2024 15:20;32.8333;25.7495;810;39;0;19.245;364.6753058;28.903
23/07/2024 16:27;32.8889;19.3121;719;40;0;17.612;247.7087116;28.893
23/07/2024 17:22;32.9444;24.1402;62;38;0;14.802;248.3032283;28.881
23/07/2024 18:22;31.4444;14.4841;431;38;0;10.97;247.129323;28.872
23/07/2024 19:22;30.6667;14.4841;258;32;0;6.563;251.7944045;28.862
23/07/2024 20:21;30.1111;16.0934;84;32;0;2.448;252.6979551;28.865
23/07/2024 21:11;28.7222;4.82803;9;37;0;0;252.6167103;28.876
24/07/2024 7:21;21.7778;0;18;48;0;0.117;252.0826393;28.84
24/07/2024 8:21;23.8889;0;134;47;0;2.666;367.2476531;28.851
24/07/2024 9:21;26.1667;9.65606;308;46;0;6.762;362.8955585;28.867
24/07/2024 10:21;28.2222;1.60934;392;44;0;10.871;367.856047;28.867
24/07/2024 11:20;30.3889;1.60934;640;36;0;14.408;374.2853473;28.87
24/07/2024 12:20;32.7778;14.4841;752;30;0;17.098;361.282771;28.864
24/07/2024 13:20;34.1667;16.0934;824;24;0;18.916;360.8891063;28.848
24/07/2024 14:24;34.8333;9.65606;840;25;0;19.369;364.0698141;28.832
24/07/2024 15:24;34.9444;17.7028;795;25;0;18.797;250.2764387;28.813
24/07/2024 16:24;34.5556;16.0934;705;24;0;17.102;250.6293892;28.795
24/07/2024 17:24;33.7222;12.8748;81;26;0;14.407;251.507921;28.776
24/07/2024 18:24;33.2778;24.1402;417;26;0;10.632;366.9826525;28.762
24/07/2024 19:24;33.2222;17.7028;246;25;0;6.348;368.2981817;28.748
24/07/2024 20:23;32.3333;19.3121;76;30;0;2.323;364.485362;28.745
24/07/2024 21:08;30.3333;12.8748;12;35;0;0;253.7823427;28.743
25/07/2024 7:22;22.6667;3.21869;18;48;0;0.105;363.5004498;28.684
25/07/2024 8:22;24.9444;1.60934;134;44;0;2.522;361.7778791;28.689
25/07/2024 9:22;25.7222;6.43738;304;48;0;6.622;364.6153938;28.706
25/07/2024 10:22;27.6667;6.43738;394;42;0;10.918;249.0979799;28.692
25/07/2024 11:21;30;9.65606;645;39;0;14.619;248.0614286;28.679
25/07/2024 12:20;31.7778;6.43738;749;36;0;16.987;250.3882567;28.676
25/07/2024 13:19;33.7222;14.4841;810;39;0;18.525;249.9391167;28.657
25/07/2024 14:23;34.1667;24.1402;835;30;0;19.324;367.9780727;28.645
25/07/2024 15:23;33.5;19.3121;788;32;0;18.749;254.6417599;28.623
25/07/2024 16:22;33.3333;25.7495;705;37;0;16.966;252.1991275;28.604
25/07/2024 17:22;32.3333;16.0934;100;37;0;14.411;248.6033388;28.592
25/07/2024 18:22;30.6667;17.7028;167;46;0;10.842;369.8545599;28.591
25/07/2024 19:22;30.1111;11.2654;244;48;0;5.887;368.4017267;28.573
25/07/2024 20:22;28.8333;17.7028;76;50;0;2.249;366.5678385;28.59
25/07/2024 21:52;25.9444;8.04672;0;62;0;0;252.2834914;28.609
28/07/2024 10:24;26.9444;1.60934;385;64;0;10.037;248.4271888;28.811
28/07/2024 23:54;25.5556;14.4841;0;73;0;0;254.4312339;28.831
29/07/2024 11:06;30.0556;9.65606;461;45;0;4.307;248.9719345;28.827
29/07/2024 22:45;27.5;8.04672;0;58;0;0;253.5173421;28.802
30/07/2024 9:25;30.9444;9.65606;323;30;0;5.874;364.864082;28.809
30/07/2024 11:10;32;16.0934;559;31;0;3.664;248.7828747;28.793
31/07/2024 9:34;26.8333;3.21869;318;45;0;5.927;359.7835027;28.75
31/07/2024 10:21;30.2222;1.60934;357;31;0;10.04;247.1746907;28.747
01/08/2024 0:08;27.8333;6.43738;0;52;0;0;246.8756143;28.708
01/08/2024 8:21;27.8333;0;114;34;0;2.076;368.1795252;28.695
01/08/2024 9:20;29.4444;1.60934;237;37;0;5.606;366.6189438;28.706
01/08/2024 10:20;34.3889;3.21869;373;26;0;9.44;243.320006;28.705
01/08/2024 11:20;37.5;1.60934;592;19;0;12.862;243.1744792;28.725
01/08/2024 17:28;37.9444;19.3121;209;24;0;14.425;247.6257321;28.637
01/08/2024 18:23;35.7778;17.7028;283;32;0;11.218;367.8157164;28.63
01/08/2024 19:23;34;19.3121;102;39;0;5.642;364.2205616;28.621
01/08/2024 20:23;33;6.43738;63;43;0;1.767;364.721841;28.626
01/08/2024 21:03;32.6111;6.43738;12;42;0;0;252.0390397;28.626
02/08/2024 8:23;25.8333;0;155;50;0;2.19;358.2746938;28.628
02/08/2024 9:22;27.0556;3.21869;264;52;0;5.944;361.259887;28.637
02/08/2024 10:22;30.8889;1.60934;359;39;0;10.135;249.2294795;28.635
02/08/2024 11:22;32.9444;12.8748;628;31;0;13.59;246.2268398;28.642
02/08/2024 12:21;35;6.43738;731;27;0;15.972;241.7164254;28.639
02/08/2024 13:21;34.0556;11.2654;775;51;0;17.397;240.8881818;28.631
02/08/2024 14:21;33.7778;20.9215;793;51;0;18.15;244.6747649;28.608
02/08/2024 15:21;33;25.7495;752;54;0;17.541;248.0248342;28.597
02/08/2024 16:20;33.6667;25.7495;671;48;0;15.865;240.8390446;28.588
02/08/2024 17:20;33.3333;20.9215;77;49;0;13.109;243.9913976;28.573
02/08/2024 18:20;32.8333;20.9215;399;51;0;9.703;373.5974599;28.567
02/08/2024 19:20;32.3333;16.0934;239;51;0;5.605;368.4163711;28.577
02/08/2024 20:24;31.4444;3.21869;54;54;0;1.749;369.5195062;28.589
02/08/2024 21:04;31.1111;1.60934;9;55;0;0;250.9447279;28.604
03/08/2024 8:21;25.2222;1.60934;130;69;0;2.305;243.7930474;28.721
03/08/2024 9:21;26.7222;1.60934;250;65;0;5.671;241.7215793;28.744
03/08/2024 10:21;28.3889;3.21869;329;56;0;9.698;242.9887552;28.751
03/08/2024 11:20;29.9444;11.2654;601;49;0;13.155;239.7762067;28.75
03/08/2024 12:20;31.4444;3.21869;710;45;0;15.64;238.7992004;28.755
03/08/2024 13:20;32.8889;9.65606;773;42;0;17.178;240.0855075;28.748
03/08/2024 14:20;33.5;16.0934;777;46;0;17.475;243.5756328;28.734
03/08/2024 15:24;33.7778;11.2654;744;51;0;16.728;239.0460206;28.715
03/08/2024 16:24;32.5;12.8748;656;53;0;15.644;239.9042036;28.696
03/08/2024 17:24;32.6667;20.9215;83;50;0;12.983;246.2364804;28.696
03/08/2024 18:24;31.0556;19.3121;369;56;0;9.216;363.0762286;28.692
03/08/2024 19:24;30.0556;12.8748;211;55;0;5.282;367.5457788;28.695
03/08/2024 20:24;28.8333;9.65606;53;63;0;1.508;374.9641945;28.704
03/08/2024 20:59;27.8889;11.2654;11;64;0;0;364.72044;28.711
04/08/2024 8:23;24.1667;1.60934;132;88;0;2.102;245.1765614;28.766
04/08/2024 9:23;25.9444;6.43738;257;80;0;5.469;241.2145121;28.775
04/08/2024 10:22;27.3889;4.82803;323;67;0;9.506;238.7709123;28.78
04/08/2024 11:22;30.1667;12.8748;608;48;0;13.054;241.9630288;28.781
04/08/2024 12:22;31.9444;8.04672;712;41;0;15.555;243.1499773;28.775
04/08/2024 13:22;33.8333;9.65606;779;37;0;17.149;240.2188251;28.771
04/08/2024 14:22;33.9444;17.7028;786;37;0;17.798;246.7206136;28.76
04/08/2024 15:21;33.7222;9.65606;756;37;0;17.37;242.7623839;28.739
04/08/2024 16:21;33.5;19.3121;673;37;0;15.782;245.2516683;28.724
04/08/2024 17:21;33.2778;24.1402;72;36;0;13.059;245.8983912;28.719
04/08/2024 18:21;32.6111;12.8748;390;36;0;9.428;363.4691261;28.706
04/08/2024 19:21;31.3333;14.4841;227;39;0;5.358;365.8132339;28.699
04/08/2024 20:21;30.2222;19.3121;62;41;0;1.565;364.3175016;28.701
04/08/2024 21:00;28.8889;11.2654;9;46;0;0;250.2172439;28.708
05/08/2024 8:20;23.3333;1.60934;125;59;0;1.92;246.0585291;28.711
05/08/2024 9:20;26.4444;1.60934;251;50;0;5.607;243.6054387;28.725
05/08/2024 10:20;29.2778;3.21869;345;43;0;9.548;242.7842171;28.723
05/08/2024 11:25;31.2778;11.2654;612;32;0;13.121;244.5316232;28.719
05/08/2024 12:24;33.3889;12.8748;717;30;0;15.794;238.9387227;28.714
05/08/2024 13:24;34.0556;19.3121;784;30;0;17.452;241.4442194;28.705
05/08/2024 14:21;34;17.7028;793;33;0;18.113;246.41198;28.695
05/08/2024 15:21;34.7778;16.0934;759;31;0;17.31;241.3699631;28.684
05/08/2024 16:20;35.0556;22.5308;675;33;0;15.622;243.1763806;28.667
05/08/2024 17:20;34.8889;19.3121;67;31;0;12.941;238.9979842;28.649
05/08/2024 18:20;34.0556;22.5308;396;28;0;9.375;369.9645431;28.635
05/08/2024 19:20;32.9444;12.8748;227;30;0;5.278;361.5326268;28.638
05/08/2024 20:20;31.5556;16.0934;60;34;0;1.476;364.4951694;28.649
05/08/2024 21:00;30.5;6.43738;11;36;0;0;314.5594679;28.655
06/08/2024 8:24;22.8333;1.60934;132;48;0;1.894;249.2740466;28.655
06/08/2024 9:24;26.0556;8.04672;274;41;0;5.606;243.3251599;28.67
06/08/2024 10:24;28.9444;0;329;35;0;9.409;243.7271475;28.675
06/08/2024 11:23;32.3889;8.04672;598;29;0;12.879;240.096399;28.674
06/08/2024 12:23;34.7778;8.04672;714;24;0;15.502;240.8259346;28.667
06/08/2024 13:23;35.7222;20.9215;773;27;0;17.011;238.4581923;28.662
06/08/2024 14:23;35.2778;20.9215;788;27;0;17.761;241.5192095;28.651
06/08/2024 15:22;35.6667;11.2654;749;27;0;16.953;240.1564278;28.642
06/08/2024 16:22;35.8333;12.8748;657;30;0;14.911;242.5622991;28.627
06/08/2024 17:22;35.8333;8.04672;118;29;0;12.334;243.5647913;28.614
06/08/2024 18:22;35.7222;14.4841;371;29;0;8.878;242.9454892;28.599
06/08/2024 19:22;34.7222;19.3121;207;31;0;4.917;244.2253247;28.59
06/08/2024 20:22;33.2778;9.65606;54;31;0;1.211;246.2399497;28.597
06/08/2024 20:57;32.1667;9.65606;12;32;0;0;246.6331641;28.606
07/08/2024 8:21;22.8333;3.21869;120;52;0;1.812;246.4512931;28.634
07/08/2024 9:21;27.3333;1.60934;260;39;0;5.435;243.1448734;28.649
07/08/2024 10:21;29.6111;6.43738;332;37;0;9.321;241.0761574;28.654
07/08/2024 11:20;31.9444;11.2654;596;27;0;12.947;239.980528;28.669
07/08/2024 12:24;34;8.04672;710;24;0;15.473;238.0102365;28.675
07/08/2024 13:24;35.6111;11.2654;773;23;0;17.223;237.6492799;28.668
07/08/2024 14:23;36.7222;22.5308;779;31;0;17.493;238.8791776;28.657
07/08/2024 15:23;37.4444;25.7495;729;33;0;16.802;243.1432889;28.655
07/08/2024 16:22;36.1111;20.9215;649;36;0;14.963;238.6272035;28.638
07/08/2024 17:22;36.0556;22.5308;111;37;0;12.337;243.0803412;28.63
07/08/2024 18:21;34.8889;14.4841;362;41;0;8.817;241.450841;28.623
07/08/2024 19:21;32.6667;19.3121;199;50;0;4.747;241.0357101;28.63
07/08/2024 20:20;30.8889;19.3121;53;54;0;1.175;244.3947529;28.651
07/08/2024 20:55;29.3333;17.7028;12;60;0;0;245.4496348;28.663
08/08/2024 8:23;25.0556;0;114;46;0;1.649;244.3089546;28.72
08/08/2024 9:23;25.4444;3.21869;258;51;0;5.218;244.2572321;28.744
08/08/2024 10:22;28.5556;6.43738;322;40;0;9.013;240.4161745;28.762
08/08/2024 11:22;30.4444;12.8748;582;34;0;12.557;242.4728147;28.764
08/08/2024 12:21;32.6667;3.21869;696;30;0;15.263;243.1057772;28.776
08/08/2024 13:21;34.3333;12.8748;768;29;0;17.01;239.5447815;28.77
08/08/2024 14:20;33.8333;17.7028;763;44;0;17.327;241.7618264;28.759
08/08/2024 15:20;33.5556;16.0934;724;50;0;16.232;240.8125412;28.75
08/08/2024 16:24;33.5556;16.0934;629;49;0;14.664;238.5840709;28.732
08/08/2024 17:24;33.8889;12.8748;113;44;0;12.097;243.0953026;28.723
08/08/2024 18:23;33.2222;20.9215;355;47;0;8.408;241.206873;28.73
08/08/2024 19:22;32.3333;4.82803;192;50;0;4.509;241.3438934;28.728
08/08/2024 20:22;30.5;14.4841;49;56;0;1.114;245.6513875;28.733
08/08/2024 20:57;28.3333;11.2654;9;65;0;0;246.4012385;28.741
09/08/2024 8:23;23.8889;1.60934;128;52;0;1.598;244.0462057;28.818
09/08/2024 9:23;25.3889;4.82803;267;50;0;5.41;243.2468673;28.841
09/08/2024 10:23;26.9444;1.60934;327;48;0;9.325;240.9737132;28.842
09/08/2024 11:22;30.1111;8.04672;589;37;0;12.832;238.3868049;28.842
09/08/2024 12:21;32.3333;14.4841;700;36;0;15.553;242.7763945;28.845
09/08/2024 13:21;34;9.65606;761;35;0;17.019;236.6934563;28.834
09/08/2024 14:20;34.7222;9.65606;766;40;0;17.188;239.8781005;28.838
09/08/2024 15:20;34.4444;9.65606;735;38;0;16.684;243.4622303;28.827
09/08/2024 16:24;35.1667;20.9215;645;35;0;15.046;247.3406163;28.818
09/08/2024 17:24;34.8333;14.4841;93;33;0;12.42;245.3048585;28.813
09/08/2024 18:23;34.3889;11.2654;366;34;0;8.831;242.4611892;28.809
09/08/2024 19:23;33.6111;16.0934;204;31;0;4.855;245.6581093;28.812
09/08/2024 20:23;31.4444;9.65606;47;37;0;1.055;247.3730742;28.822
09/08/2024 20:53;29.8333;12.8748;12;39;0;0;248.4334269;28.826
19/08/2024 11:02;29.1111;12.8748;596;54;0;12.108;243.2791251;28.737
19/08/2024 11:20;29.3333;12.8748;636;54;0;16.04;246.5432794;28.736
19/08/2024 12:24;30.4444;6.43738;749;47;0;18.973;243.8152476;28.729
19/08/2024 13:24;31.5556;8.04672;807;48;0;20.004;242.3778761;28.726
19/08/2024 14:23;31.8333;8.04672;819;48;0;21.068;248.2589948;28.704
19/08/2024 15:23;31.5556;17.7028;775;50;0;20.177;249.0906911;28.693
19/08/2024 16:23;30.9444;11.2654;684;52;0;18.299;245.0242962;28.68
19/08/2024 17:23;30.6111;19.3121;536;51;0;15.302;247.7011892;28.669
19/08/2024 18:23;29.8333;11.2654;380;53;0;10.895;245.9519817;28.672
19/08/2024 19:22;28.8889;11.2654;193;55;0;5.773;249.760715;28.677
19/08/2024 20:22;27.3889;14.4841;25;65;0;0.806;248.9219133;28.673
19/08/2024 20:42;26.8333;14.4841;11;67;0;0;250.0171591;28.682
20/08/2024 8:21;22.6111;1.60934;98;87;0;1.78;247.1586285;28.716
20/08/2024 9:21;24.2222;6.43738;241;82;0;6.436;245.5298455;28.729
20/08/2024 10:21;25.8889;8.04672;403;74;0;11.512;245.4577576;28.749
20/08/2024 11:21;27.1667;9.65606;613;63;0;15.533;246.1408414;28.758
20/08/2024 12:20;29.0556;17.7028;733;58;0;18.603;244.9270892;28.752
20/08/2024 13:20;30.3333;11.2654;802;54;0;20.126;245.492584;28.737
20/08/2024 14:20;31.1667;6.43738;810;52;0;20.607;241.7296688;28.722
20/08/2024 15:20;31.1667;17.7028;777;51;0;20.101;244.4784663;28.716
20/08/2024 16:24;31.5;22.5308;684;44;0;18.398;249.4871579;28.704
20/08/2024 17:24;31.3889;19.3121;538;45;0;15.106;247.6970027;28.698
20/08/2024 18:24;30;17.7028;378;51;0;11.083;248.5503821;28.695
20/08/2024 19:24;29.2778;11.2654;81;51;0;6.093;249.988454;28.696
20/08/2024 20:24;27.7778;14.4841;18;61;0;0.487;247.7439716;28.698
20/08/2024 20:39;27.4444;9.65606;7;63;0;0;250.4516547;28.706
21/08/2024 8:23;23.4444;3.21869;72;83;0;1.349;250.3944947;28.815
21/08/2024 9:22;26.2778;1.60934;260;64;0;5.844;250.6571436;28.815
21/08/2024 10:22;28.2778;16.0934;452;49;0;12.973;250.2099551;28.821
21/08/2024 11:21;28.7778;11.2654;624;59;0;16.303;244.8403236;28.836
21/08/2024 12:21;30.1667;9.65606;714;51;0;18.823;245.2688146;28.846
21/08/2024 13:21;31.5;12.8748;821;47;0;20.507;244.1449305;28.833
21/08/2024 14:20;31.8889;12.8748;810;49;0;20.71;243.5044957;28.823
21/08/2024 15:20;31.0556;25.7495;763;48;0;19.635;251.6798177;28.813
21/08/2024 16:20;31.5;14.4841;671;43;0;17.772;244.4677415;28.798
21/08/2024 17:20;31.2778;17.7028;529;44;0;14.718;245.4420791;28.777
21/08/2024 18:24;30;16.0934;95;51;0;10.279;248.8293599;28.781
21/08/2024 19:24;28.1111;16.0934;90;59;0;2.632;248.9281681;28.783
21/08/2024 20:24;26.4444;12.8748;19;68;0;0.629;250.6385962;28.786
21/08/2024 20:39;26.1111;17.7028;9;72;0;0;249.5756082;28.791
22/08/2024 8:23;22.3333;6.43738;97;76;0;1.621;248.3047128;28.747
22/08/2024 9:23;23.7222;4.82803;223;78;0;6.115;247.8498184;28.765
22/08/2024 10:23;25.5556;8.04672;420;68;0;11.23;245.9522486;28.768
22/08/2024 11:23;27.9444;3.21869;621;57;0;15.391;246.199736;28.78
22/08/2024 12:22;29.8889;11.2654;726;52;0;18.067;248.8628686;28.771
22/08/2024 13:22;31.5556;3.21869;798;46;0;19.79;248.0784415;28.746
22/08/2024 14:22;32.3333;24.1402;831;53;0;20.761;246.8971139;28.726
22/08/2024 15:22;32.4444;17.7028;772;51;0;20.172;248.2969736;28.718
22/08/2024 16:21;32.1667;17.7028;707;51;0;18.728;247.4646602;28.698
22/08/2024 17:21;31.3333;24.1402;603;54;0;17.299;250.6932042;28.686
22/08/2024 18:21;30.9444;11.2654;397;54;0;11.284;247.6775046;28.693
22/08/2024 19:21;30.7222;16.0934;139;57;0;5.978;249.9729757;28.678
22/08/2024 20:21;28.7222;11.2654;12;67;0;0.43;250.2511696;28.69
22/08/2024 20:41;28.3889;8.04672;0;67;0;0;250.7316667;28.703
23/08/2024 8:24;23.8889;3.21869;90;87;0;1.56;247.4644934;28.727
23/08/2024 9:19;24.6667;8.04672;218;84;0;6.133;246.2788125;28.753
23/08/2024 10:24;26.6667;3.21869;418;76;0;11.287;243.8421012;28.764
23/08/2024 11:24;28.2778;9.65606;613;68;0;15.259;246.129266;28.778
23/08/2024 12:23;29.6667;3.21869;719;64;0;17.958;246.0597633;28.769
23/08/2024 13:23;31.2222;12.8748;793;56;0;19.803;246.5890974;28.753
23/08/2024 14:23;31.5;16.0934;791;58;0;20.364;246.0439847;28.756
23/08/2024 15:23;31.4444;16.0934;747;55;0;19.396;244.2369501;28.745
23/08/2024 16:22;31.1667;25.7495;659;53;0;17.702;247.9408707;28.727
23/08/2024 17:22;31.1667;20.9215;519;53;0;14.583;244.7779597;28.712
23/08/2024 18:22;30.5;20.9215;360;54;0;10.228;247.5604327;28.719
23/08/2024 19:22;29.7222;12.8748;178;55;0;5.365;249.3180966;28.713
23/08/2024 20:22;28.3889;9.65606;16;60;0;0.476;249.3808274;28.722
23/08/2024 20:37;28.0556;8.04672;7;64;0;0;250.3415213;28.724
24/08/2024 8:20;22.2222;6.43738;33;83;0;0.766;247.9158017;28.734
24/08/2024 9:20;24.3333;6.43738;206;75;0;5.951;244.1174597;28.755
24/08/2024 10:20;26.1111;16.0934;438;72;0;11.136;244.1331716;28.752
24/08/2024 11:19;26.7778;9.65606;621;69;0;14.393;243.4628475;28.756
24/08/2024 12:24;29.6111;9.65606;717;51;0;18.808;241.2637828;28.753
24/08/2024 13:24;31.3889;9.65606;775;49;0;19.448;242.7296591;28.728
24/08/2024 14:24;33.1667;11.2654;793;44;0;19.8;238.4099224;28.721
24/08/2024 15:24;33.6111;17.7028;311;44;0;20.092;246.2189839;28.71
24/08/2024 16:23;33.3333;12.8748;691;52;0;19.036;240.3633011;28.693
24/08/2024 17:23;31.1111;17.7028;494;62;0;14.226;246.0458028;28.691
24/08/2024 18:23;30.1667;19.3121;330;65;0;9.886;246.8832367;28.694
24/08/2024 19:23;29.4444;6.43738;151;64;0;4.655;243.3560499;28.694
24/08/2024 20:23;29.6111;6.43738;23;62;0;0.821;247.3625829;28.685
24/08/2024 20:38;29.2778;6.43738;9;63;0;0;246.4430702;28.685
25/08/2024 8:22;23.2778;1.60934;62;85;0;1.304;247.1366285;28.748
25/08/2024 9:22;24.2778;0;188;80;0;5.035;244.4543647;28.775
25/08/2024 10:22;26.5556;11.2654;387;72;0;9.8;243.7307169;28.792
25/08/2024 11:21;27.6667;8.04672;550;70;0;14.434;244.2302784;28.815
25/08/2024 12:21;28.5556;17.7028;701;68;0;12.044;245.2451967;28.815
25/08/2024 13:21;29.4444;17.7028;313;64;0;20.034;244.6705617;28.818
25/08/2024 14:21;29.7778;16.0934;445;65;0;11.119;239.8980489;28.811
25/08/2024 15:20;29.8333;14.4841;350;63;0;10.476;245.2106706;28.789
25/08/2024 16:20;30.2778;16.0934;316;63;0;8.445;241.9910166;28.774
25/08/2024 17:20;28.7222;14.4841;81;70;0;2.567;245.7006915;28.762
25/08/2024 18:20;28.7778;11.2654;11;64;0;0.252;248.42879;28.781
25/08/2024 19:20;27.7778;6.43738;62;68;0;1.847;246.6975628;28.754
25/08/2024 20:20;27.0556;17.7028;28;66;0;0.875;249.1829943;28.762
25/08/2024 20:34;26.7778;9.65606;12;66;0;0;249.8630258;28.775
26/08/2024 8:21;23.1667;1.60934;58;85;0;1.262;245.921909;28.816
26/08/2024 9:21;24.1667;1.60934;165;82;0;3.488;244.9242538;28.83
26/08/2024 10:20;25.7222;6.43738;417;75;0;10.429;243.2054693;28.84
26/08/2024 11:20;27.3889;1.60934;598;65;0;15.008;241.7245315;28.846
26/08/2024 12:24;28.9444;8.04672;791;60;0;20.763;225.3173779;28.836
26/08/2024 13:24;29.4444;12.8748;849;55;0;20.883;231.5476943;28.821
26/08/2024 14:24;31;12.8748;819;51;0;21.163;227.250925;28.805
26/08/2024 15:23;31.3889;14.4841;816;52;0;19.405;225.1767048;28.784
26/08/2024 16:23;29.9444;16.0934;357;62;0;20.223;233.1950747;28.776
26/08/2024 17:23;29;14.4841;163;66;0;13.259;235.6181924;28.773
26/08/2024 18:28;27;19.3121;95;73;0;1.384;234.9433482;28.772
26/08/2024 19:23;26.7778;9.65606;111;74;0;5.804;232.9785608;28.769
26/08/2024 20:22;25.8889;11.2654;5;77;0;0.108;235.1375619;28.774
26/08/2024 20:32;25.7222;11.2654;0;77;0;0;234.8974468;28.778
27/08/2024 8:20;23.6111;3.21869;28;82;0;0.521;229.0551741;28.782
27/08/2024 9:20;24;4.82803;74;80;0;2.038;228.9253092;28.793
27/08/2024 10:20;24.2222;6.43738;163;80;0;3.947;227.5344229;28.796
27/08/2024 11:20;25.0556;3.21869;278;78;0;6.981;229.1787677;28.802
27/08/2024 12:20;26.6667;11.2654;374;72;0;9.809;232.3683155;28.8
27/08/2024 13:20;27.7778;9.65606;415;67;0;10.965;236.7639597;28.799
27/08/2024 14:24;29.2222;9.65606;786;61;0;20.085;232.7428991;28.78
27/08/2024 15:24;30.7778;19.3121;735;58;0;18.838;228.4252973;28.759
27/08/2024 16:24;30.2222;14.4841;649;59;0;17.212;233.0576207;28.738
27/08/2024 17:24;30.4444;16.0934;343;60;0;15.283;236.9305858;28.719
27/08/2024 18:23;28.8333;24.1402;111;64;0;4.147;237.5683353;28.716
27/08/2024 19:23;27.1667;17.7028;65;71;0;1.833;235.9156675;28.715
27/08/2024 20:23;26.1667;14.4841;30;75;0;1.192;236.4757916;28.722
27/08/2024 20:33;26.0556;8.04672;14;75;0;0;236.3229258;28.724
28/08/2024 8:20;23.3333;1.60934;54;86;0;1.215;228.7686906;28.751
28/08/2024 9:20;24.3889;6.43738;128;82;0;5.564;231.6307905;28.768
28/08/2024 10:24;26.1667;3.21869;443;73;0;10.552;226.4648299;28.774
28/08/2024 11:24;28.0556;8.04672;596;63;0;14.631;227.4292933;28.784
28/08/2024 12:23;29.3889;9.65606;712;52;0;17.426;235.4002107;28.783
28/08/2024 13:23;30.8333;3.21869;770;50;0;18.959;226.9163384;28.769
28/08/2024 14:22;30.9444;22.5308;775;53;0;19.426;229.2831133;28.751
28/08/2024 15:22;31.1111;8.04672;738;53;0;18.859;229.0727374;28.742
28/08/2024 16:22;31.6111;12.8748;645;52;0;16.921;231.3255094;28.731
28/08/2024 17:22;30.4444;14.4841;497;57;0;13.762;231.409473;28.728
28/08/2024 18:21;30.1111;9.65606;339;56;0;9.405;233.7808515;28.719
28/08/2024 19:21;29.0556;16.0934;153;64;0;4.503;237.0287268;28.715
28/08/2024 20:21;27.3333;11.2654;16;71;0;0.517;235.7519103;28.718
28/08/2024 20:31;27.0556;9.65606;9;72;0;0;235.8094705;28.722
29/08/2024 8:21;22.5556;9.65606;19;79;0;0.378;228.7458566;28.752
29/08/2024 9:21;23.6111;6.43738;171;77;0;4.828;227.5166428;28.767
29/08/2024 10:20;26.6111;14.4841;552;65;0;13.152;228.3151306;28.788
29/08/2024 11:20;26.1111;11.2654;362;68;0;8.513;226.7136349;28.789
29/08/2024 12:20;28.2222;8.04672;615;61;0;11.033;229.2574606;28.785
29/08/2024 13:24;29.7222;19.3121;343;56;0;9.19;236.7721326;28.779
29/08/2024 14:24;31.1111;8.04672;485;51;0;17.124;227.0874512;28.77
29/08/2024 15:24;30;17.7028;670;53;0;14.16;227.5394601;28.772
29/08/2024 16:23;29.3333;11.2654;287;60;0;9.939;231.8530421;28.747
29/08/2024 17:23;28.0556;12.8748;214;64;0;6.572;236.0415462;28.748
29/08/2024 18:23;28.1667;14.4841;183;57;0;4.586;227.1683458;28.741
29/08/2024 19:23;27.6667;20.9215;156;58;0;5.849;236.5574867;28.736
29/08/2024 20:22;26.8333;11.2654;18;59;0;0.673;235.7812491;28.742
29/08/2024 20:27;26.6667;12.8748;12;61;0;0;236.1844544;28.749
30/08/2024 8:23;22.5556;0;25;80;0;0.395;227.4374829;28.783
30/08/2024 9:23;23.1111;11.2654;72;78;0;1.475;227.7473007;28.769
