sep=,
"Time","temperature","windSpeed","solarRad","humedad","rain","Power_gen","pressure_sensor","pressure"
1727068560000,18.7222,0,0,64,0,0,728.7930444553093,28.708
1727068860000,18.7222,3.21869,0,64,0,0,728.7930444553093,28.708
1727069160000,18.5556,0,0,64,0,0,728.7930444553093,28.71
1727069460000,18.5,0,0,65,0,0,728.7930444553093,28.713
1727069760000,18.4444,0,0,64,0,0,728.7930444553093,28.713
1727070046000,18.3889,0,0,66,0,0,728.7930444553093,28.718
1727070346000,18.5,1.60934,0,65,0,0,728.7930444553093,28.717
1727070647000,18.6667,1.60934,0,66,0,0,728.7930444553093,28.719
1727070947000,18.6667,3.21869,5,64,0,0,728.7930444553093,28.719
1727071247000,18.5556,1.60934,7,69,0,0,728.7930444553093,28.721
1727071547000,18.3333,1.60934,12,66,0,0,728.7930444553093,28.72
1727071847000,18.2778,1.60934,18,66,0,0,728.7930444553093,28.719
1727072147000,18.2778,1.60934,25,65,0,0,728.7930444553093,28.722
1727072447000,18.5,1.60934,28,65,0,0.422,728.7930444553093,28.723
1727072747000,18.6111,1.60934,32,64,0,0.422,728.7930444553093,28.725
1727073047000,18.7222,1.60934,51,65,0,0.422,728.7930444553093,28.728
1727073347000,18.7222,1.60934,49,65,0,0.422,728.7930444553093,28.727
1727073647000,18.8333,1.60934,56,64,0,0.422,728.7930444553093,28.723
1727073947000,19.0556,1.60934,72,63,0,0.422,728.7930444553093,28.73
1727074240000,19.2778,0,44,62,0,0.422,728.7930444553093,28.729
1727074540000,19.4444,3.21869,51,62,0,0.422,728.7930444553093,28.727
1727074840000,19.5,3.21869,105,62,0,0.422,728.7930444553093,28.729
1727075140000,19.4444,3.21869,107,63,0,0.422,728.7930444553093,28.728
1727075440000,19.5,1.60934,160,62,0,0.422,728.7930444553093,28.731
1727075740000,19.8333,3.21869,165,61,0,0.422,728.7930444553093,28.729
1727076040000,20.2222,1.60934,190,60,0,4.249,728.7930444553093,28.728
1727076340000,20.6667,1.60934,211,59,0,4.249,728.7930444553093,28.729
1727076640000,20.8889,4.82803,229,59,0,4.249,728.7930444553093,28.731
1727076940000,21.0556,3.21869,246,59,0,4.249,728.7930444553093,28.732
1727077240000,21.3889,6.43738,267,57,0,4.249,728.7930444553093,28.733
1727077541000,21.5556,6.43738,274,57,0,4.249,728.7930444553093,28.734
1727077832000,21.7778,3.21869,285,56,0,4.249,728.7930444553093,28.74
1727078133000,22,8.04672,306,55,0,4.249,728.7930444553093,28.74
1727078433000,22.0556,6.43738,309,54,0,4.249,728.7930444553093,28.738
1727078733000,22.2222,9.65606,334,55,0,4.249,728.7930444553093,28.745
1727079030000,22.3889,6.43738,341,54,0,4.249,728.7930444553093,28.745
1727079330000,22.7222,8.04672,364,54,0,4.249,728.7930444553093,28.748
1727079630000,22.9444,8.04672,383,53,0,9.026,728.7930444553093,28.745
1727079930000,23.2222,9.65606,396,53,0,9.026,728.7930444553093,28.745
1727080223000,23.3889,9.65606,410,51,0,9.026,728.7930444553093,28.743
1727080523000,23.4444,11.2654,422,50,0,9.026,728.7930444553093,28.745
1727080823000,23.6111,8.04672,438,50,0,9.026,728.7930444553093,28.744
1727081123000,23.9444,1.60934,438,49,0,9.026,728.7930444553093,28.747
1727081416000,24.2778,9.65606,450,48,0,9.026,728.7930444553093,28.748
1727081716000,24.5556,9.65606,469,47,0,9.026,728.7930444553093,28.751
1727082016000,25.0556,3.21869,455,46,0,9.026,728.7930444553093,28.749
1727082316000,25.4444,8.04672,492,45,0,9.026,728.7930444553093,28.748
1727082616000,25.6667,11.2654,506,45,0,9.026,728.7930444553093,28.751
1727082910000,25.5556,8.04672,485,44,0,9.026,728.7930444553093,28.753
1727083210000,25.5,6.43738,531,45,0,13.194,728.7930444553093,28.753
1727083510000,25.5556,14.4841,536,45,0,13.194,728.7930444553093,28.754
1727083810000,25.3889,9.65606,550,45,0,13.194,728.7930444553093,28.754
1727084106000,25.3333,11.2654,563,46,0,13.194,728.7930444553093,28.754
1727084406000,25.3889,6.43738,570,44,0,13.194,728.7930444553093,28.752
1727084706000,25.6111,11.2654,534,45,0,13.194,728.7930444553093,28.752
1727085006000,25.8333,12.8748,594,44,0,13.194,728.7930444553093,28.751
1727085300000,25.8333,9.65606,603,44,0,13.194,728.7930444553093,28.755
1727085600000,25.8889,9.65606,621,44,0,13.194,728.7930444553093,28.753
1727085900000,25.9444,9.65606,633,44,0,13.194,728.7930444553093,28.752
1727086200000,26.0556,16.0934,659,43,0,13.194,728.7930444553093,28.752
1727086496000,26.5,6.43738,682,43,0,13.194,728.7930444553093,28.751
1727086796000,27,12.8748,719,41,0,13.194,728.7930444553093,28.75
1727087096000,26.8889,8.04672,700,41,0,17.18,728.7930444553093,28.751
1727087396000,27,9.65606,729,41,0,17.18,728.7930444553093,28.751
1727087691000,27.1667,12.8748,773,41,0,17.18,728.7930444553093,28.747
1727087991000,26.8889,6.43738,480,42,0,17.18,728.7930444553093,28.747
1727088291000,26.7778,6.43738,243,40,0,17.18,728.7930444553093,28.744
1727088591000,26.5,11.2654,729,41,0,17.18,728.7930444553093,28.744
1727088885000,26.6111,8.04672,756,41,0,17.18,728.7930444553093,28.741
1727089186000,26.8333,6.43738,721,41,0,17.18,728.7930444553093,28.739
1727089486000,26.8889,1.60934,738,40,0,17.18,728.7930444553093,28.736
1727089786000,27,8.04672,758,41,0,17.18,728.7930444553093,28.73
1727090086000,27,6.43738,751,40,0,17.18,728.7930444553093,28.733
1727090379000,27.2222,12.8748,708,40,0,17.18,728.7930444553093,28.734
1727090679000,27.2778,12.8748,752,40,0,18.649,728.7930444553093,28.73
1727090979000,27.2778,11.2654,782,39,0,18.649,728.7930444553093,28.73
1727091279000,27.2778,16.0934,793,39,0,18.649,728.7930444553093,28.729
1727091573000,27.2778,9.65606,809,39,0,18.649,728.7930444553093,28.727
1727091873000,27.4444,9.65606,798,38,0,18.649,728.7930444553093,28.724
1727092173000,27.5556,3.21869,807,39,0,18.649,728.7930444553093,28.725
1727092473000,28.1667,14.4841,745,37,0,18.649,728.7930444553093,28.722
1727092773000,28.1111,8.04672,853,36,0,18.649,728.7930444553093,28.722
1727093068000,28.2222,3.21869,856,35,0,18.649,728.7930444553093,28.72
1727093368000,28.3889,3.21869,246,36,0,18.649,728.7930444553093,28.722
1727093668000,28.2222,8.04672,255,36,0,18.649,728.7930444553093,28.719
1727093968000,27.8889,16.0934,218,36,0,18.649,728.7930444553093,28.717
1727094263000,27.3333,14.4841,220,37,0,6.207,728.7930444553093,28.715
1727094563000,27.2222,11.2654,694,37,0,6.207,728.7930444553093,28.712
1727094863000,27.5556,8.04672,772,36,0,6.207,728.7930444553093,28.71
1727095163000,28.2222,17.7028,775,36,0,6.207,728.7930444553093,28.711
1727095457000,28.1111,11.2654,733,35,0,6.207,728.7930444553093,28.707
1727095757000,28.0556,9.65606,703,36,0,6.207,728.7930444553093,28.705
1727096057000,28,1.60934,241,37,0,6.207,728.7930444553093,28.699
1727096357000,27.7778,20.9215,647,40,0,6.207,728.7930444553093,28.704
1727096657000,27.2778,8.04672,392,41,0,6.207,728.7930444553093,28.704
1727096953000,27.1667,20.9215,190,41,0,6.207,728.7930444553093,28.7
1727097253000,27.1111,17.7028,200,42,0,6.207,728.7930444553093,28.698
1727097553000,27.3333,17.7028,306,41,0,6.207,728.7930444553093,28.698
1727097853000,27.1111,12.8748,257,42,0,11.031,728.7930444553093,28.695
1727098149000,27.5556,12.8748,631,40,0,11.031,728.7930444553093,28.693
1727098449000,27.7222,8.04672,645,40,0,11.031,728.7930444553093,28.694
1727098749000,27.8333,25.7495,561,40,0,11.031,728.7930444553093,28.693
1727099049000,27.6111,12.8748,547,40,0,11.031,728.7930444553093,28.693
1727099347000,27.7778,22.5308,612,40,0,11.031,728.7930444553093,28.693
1727099647000,27.8333,22.5308,596,41,0,11.031,728.7930444553093,28.693
1727099947000,27.7222,22.5308,519,41,0,11.031,728.7930444553093,28.693
1727100247000,27.5,12.8748,490,42,0,11.031,728.7930444553093,28.691
1727100543000,27.2222,19.3121,540,43,0,11.031,728.7930444553093,28.687
1727100843000,27.2222,20.9215,566,43,0,11.031,728.7930444553093,28.689
1727101143000,27.2778,20.9215,216,44,0,11.031,728.7930444553093,28.686
1727101444000,26.8333,16.0934,239,45,0,15.327,728.7930444553093,28.688
1727101740000,26.6111,14.4841,422,45,0,15.327,728.7930444553093,28.696
1727102040000,26.6111,22.5308,522,46,0,15.327,728.7930444553093,28.693
1727102340000,26.8333,19.3121,513,45,0,15.327,728.7930444553093,28.694
1727102640000,26.7222,16.0934,462,44,0,15.327,728.7930444553093,28.694
1727102936000,26.8333,17.7028,527,45,0,15.327,728.7930444553093,28.694
1727103236000,26.7222,17.7028,517,45,0,15.327,728.7930444553093,28.692
1727103536000,26.6667,14.4841,478,45,0,15.327,728.7930444553093,28.694
1727103836000,26.6667,12.8748,376,45,0,15.327,728.7930444553093,28.695
1727104130000,26.5,24.1402,316,45,0,15.327,728.7930444553093,28.693
1727104430000,26.2222,24.1402,318,45,0,15.327,728.7930444553093,28.692
1727104731000,26.1667,17.7028,306,47,0,15.327,728.7930444553093,28.692
1727105031000,26.0556,16.0934,246,46,0,7.204,728.7930444553093,28.691
1727105326000,26.3333,12.8748,313,45,0,7.204,728.7930444553093,28.691
1727105626000,26.2778,28.9682,357,46,0,7.204,728.7930444553093,28.688
1727105926000,25.9444,17.7028,151,46,0,7.204,728.7930444553093,28.694
1727106226000,25.7222,17.7028,118,46,0,7.204,728.7930444553093,28.691
1727106523000,25.3333,16.0934,134,46,0,7.204,728.7930444553093,28.69
1727106824000,25.2778,19.3121,155,47,0,7.204,728.7930444553093,28.693
1727107124000,25.3333,12.8748,141,45,0,7.204,728.7930444553093,28.693
1727107424000,25.2778,12.8748,128,45,0,7.204,728.7930444553093,28.696
1727107715000,25.2778,14.4841,125,45,0,7.204,728.7930444553093,28.694
1727108016000,25.1667,16.0934,174,46,0,7.204,728.7930444553093,28.695
1727108316000,25.3333,17.7028,199,45,0,7.204,728.7930444553093,28.695
1727108616000,25.3889,14.4841,223,45,0,6.586,728.7930444553093,28.694
1727108912000,25.5556,16.0934,153,44,0,6.586,728.7930444553093,28.692
1727109212000,25.5556,20.9215,141,44,0,6.586,728.7930444553093,28.696
1727109512000,25.5,12.8748,142,44,0,6.586,728.7930444553093,28.697
1727109812000,25.5556,17.7028,221,43,0,6.586,728.7930444553093,28.696
1727110111000,25.6667,14.4841,197,43,0,6.586,728.7930444553093,28.696
1727110411000,25.6111,14.4841,162,43,0,6.586,728.7930444553093,28.697
1727110711000,25.4444,14.4841,141,43,0,6.586,728.7930444553093,28.696
1727111011000,25.3333,20.9215,118,43,0,6.586,728.7930444553093,28.695
1727111308000,25.2222,16.0934,100,43,0,6.586,728.7930444553093,28.696
1727111608000,25.1111,16.0934,76,43,0,6.586,728.7930444553093,28.697
1727111908000,25,14.4841,74,43,0,6.586,728.7930444553093,28.695
1727112208000,24.9444,16.0934,67,43,0,2.27,728.7930444553093,28.691
1727112505000,24.7778,11.2654,47,43,0,2.27,728.7930444553093,28.696
1727112805000,24.7778,12.8748,35,43,0,2.27,728.7930444553093,28.695
1727113105000,24.6667,20.9215,28,43,0,2.27,728.7930444553093,28.697
1727113405000,24.5556,14.4841,21,43,0,2.27,728.7930444553093,28.699
1727113703000,24.4444,8.04672,12,44,0,0,728.7930444553093,28.697
1727114003000,24.3333,9.65606,9,45,0,0,728.7930444553093,28.697
1727114303000,24.2778,4.82803,5,45,0,0,728.7930444553093,28.699
1727114603000,24.1667,6.43738,0,46,0,0,728.7930444553093,28.699
1727114903000,24.1111,3.21869,0,46,0,0,728.7930444553093,28.7
1727115200000,24.0556,1.60934,0,46,0,0,728.7930444553093,28.7
1727115500000,24,3.21869,0,46,0,0,728.7930444553093,28.702
1727115800000,23.8889,6.43738,0,45,0,0,728.7930444553093,28.701
1727116100000,23.8889,6.43738,0,45,0,0,728.7930444553093,28.701
1727116399000,23.8333,3.21869,0,45,0,0,728.7930444553093,28.7
1727116699000,23.8333,1.60934,0,45,0,0,728.7930444553093,28.698
1727116999000,23.7778,8.04672,0,46,0,0,728.7930444553093,28.699
1727117299000,23.6667,1.60934,0,46,0,0,728.7930444553093,28.701
1727117597000,23.6111,1.60934,0,47,0,0,728.7930444553093,28.702
1727117897000,23.4444,3.21869,0,48,0,0,728.7930444553093,28.708
1727118197000,23.3889,3.21869,0,48,0,0,728.7930444553093,28.709
1727118497000,23.3333,0,0,48,0,0,728.7930444553093,28.711
1727118797000,23.2778,0,0,48,0,0,728.7930444553093,28.71
1727119097000,23.2222,0,0,49,0,0,728.7930444553093,28.71
1727119397000,23.0556,0,0,49,0,0,728.7930444553093,28.714
1727119697000,23.0556,0,0,50,0,0,728.7930444553093,28.713
1727119997000,22.9444,1.60934,0,55,0,0,728.7930444553093,28.712
1727120297000,22.5556,1.60934,0,52,0,0,728.7930444553093,28.716
1727120598000,22.4444,1.60934,0,51,0,0,728.7930444553093,28.718
1727120898000,22.4444,3.21869,0,51,0,0,728.7930444553093,28.717
1727121198000,22.4444,1.60934,0,51,0,0,728.7930444553093,28.718
1727121498000,22.4444,1.60934,0,51,0,0,728.7930444553093,28.719
1727121797000,22.3333,0,0,51,0,0,728.7930444553093,28.72
1727122097000,22.2778,0,0,52,0,0,728.7930444553093,28.721
1727122397000,22.1667,3.21869,0,52,0,0,728.7930444553093,28.72
1727122697000,22,1.60934,0,54,0,0,728.7930444553093,28.722
1727122997000,21.9444,1.60934,0,52,0,0,728.7930444553093,28.724
1727123297000,21.9444,3.21869,0,52,0,0,728.7930444553093,28.722
1727123597000,21.9444,1.60934,0,52,0,0,728.7930444553093,28.725
1727123897000,21.9444,1.60934,0,53,0,0,728.7930444553093,28.729
1727124197000,21.9444,4.82803,0,53,0,0,728.7930444553093,28.728
1727124497000,21.9444,3.21869,0,53,0,0,728.7930444553093,28.729
1727124798000,21.8889,0,0,54,0,0,728.7930444553093,28.727
1727125098000,21.7778,1.60934,0,55,0,0,728.7930444553093,28.728
1727125398000,21.6111,3.21869,0,55,0,0,728.7930444553093,28.729
1727125698000,21.5,1.60934,0,55,0,0,728.7930444553093,28.73
1727125995000,21.3889,0,0,55,0,0,728.7930444553093,28.73
1727126295000,21.2778,0,0,55,0,0,728.7930444553093,28.731
1727126595000,21.2222,0,0,56,0,0,728.7930444553093,28.732
1727126895000,21.2222,0,0,56,0,0,728.7930444553093,28.734
1727127195000,21.1111,0,0,59,0,0,728.7930444553093,28.734
1727127496000,20.9444,1.60934,0,58,0,0,728.7930444553093,28.737
1727127796000,20.9444,3.21869,0,57,0,0,728.7930444553093,28.737
1727128096000,21.0556,0,0,57,0,0,728.7930444553093,28.737
1727128396000,21.0556,0,0,57,0,0,728.7930444553093,28.739
1727128696000,21.0556,0,0,57,0,0,728.7930444553093,28.737
1727128996000,21,0,0,57,0,0,728.7930444553093,28.736
1727129296000,20.9444,0,0,57,0,0,728.7930444553093,28.734
1727129596000,20.8889,0,0,57,0,0,728.7930444553093,28.733
1727129896000,20.8889,0,0,57,0,0,728.7930444553093,28.732
1727130194000,20.8333,0,0,57,0,0,728.7930444553093,28.734
1727130494000,20.7778,0,0,57,0,0,728.7930444553093,28.734
1727130794000,20.7222,0,0,59,0,0,728.7930444553093,28.735
1727131094000,20.7222,9.65606,0,60,0,0,728.7930444553093,28.731
1727131394000,21.1111,1.60934,0,57,0,0,728.7930444553093,28.732
1727131689000,21,0,0,57,0,0,728.7930444553093,28.732
1727131989000,20.8333,8.04672,0,59,0,0,728.7930444553093,28.728
1727132289000,21.1667,0,0,57,0,0,728.7930444553093,28.728
1727132589000,21.0556,0,0,57,0,0,728.7930444553093,28.728
1727132889000,20.8889,1.60934,0,57,0,0,728.7930444553093,28.727
1727133189000,20.6111,1.60934,0,58,0,0,728.7930444553093,28.726
1727133489000,20.4444,1.60934,0,58,0,0,728.7930444553093,28.726
1727133790000,20.3333,3.21869,0,59,0,0,728.7930444553093,28.728
1727134090000,20.1667,0,0,60,0,0,728.7930444553093,28.73
1727134390000,20.0556,0,0,60,0,0,728.7930444553093,28.728
1727134690000,19.9444,0,0,60,0,0,728.7930444553093,28.73
1727134990000,20.1667,3.21869,0,59,0,0,728.7930444553093,28.729
1727135290000,20.2778,1.60934,0,59,0,0,728.7930444553093,28.728
1727135590000,20.1111,3.21869,0,60,0,0,728.7930444553093,28.728
1727135888000,19.9444,1.60934,0,63,0,0,728.7930444553093,28.725
1727136188000,19.8333,0,0,62,0,0,728.7930444553093,28.724
1727136488000,19.8333,6.43738,0,64,0,0,728.7930444553093,28.726
1727136788000,19.6111,0,0,62,0,0,728.7930444553093,28.727
1727137085000,19.6111,0,0,63,0,0,728.7930444553093,28.725
1727137385000,19.4444,0,0,62,0,0,728.7930444553093,28.728
1727137685000,19.3889,0,0,62,0,0,728.7930444553093,28.725
1727137985000,19.2778,0,0,62,0,0,728.7930444553093,28.725
1727138286000,19.2778,0,0,65,0,0,728.7930444553093,28.724
1727138586000,19.1111,0,0,65,0,0,728.7930444553093,28.724
1727138886000,19.1111,0,0,63,0,0,728.7930444553093,28.723
1727139186000,19.0556,3.21869,0,63,0,0,728.7930444553093,28.722
1727139486000,19.0556,1.60934,0,63,0,0,728.7930444553093,28.724
1727139786000,18.8333,0,0,63,0,0,728.7930444553093,28.724
1727140086000,18.7778,1.60934,0,67,0,0,728.7930444553093,28.721
1727140386000,18.7778,0,0,64,0,0,728.7930444553093,28.719
1727140686000,18.7778,1.60934,0,63,0,0,728.7930444553093,28.714
1727140986000,18.7778,3.21869,0,63,0,0,728.7930444553093,28.716
1727141286000,18.8333,1.60934,0,63,0,0,728.7930444553093,28.714
1727141586000,18.7222,1.60934,0,62,0,0,728.7930444553093,28.713
1727141886000,18.7222,1.60934,0,63,0,0,728.7930444553093,28.709
1727142186000,18.7222,1.60934,0,62,0,0,728.7930444553093,28.709
1727142486000,18.7222,1.60934,0,61,0,0,728.7930444553093,28.708
1727142786000,18.7222,1.60934,0,61,0,0,728.7930444553093,28.707
1727143086000,18.7222,3.21869,0,60,0,0,728.7930444553093,28.708
1727143386000,18.5,1.60934,0,61,0,0,728.7930444553093,28.708
1727143686000,18.3333,1.60934,0,62,0,0,728.7930444553093,28.708
1727143986000,18.1667,1.60934,0,62,0,0,728.7930444553093,28.707
1727144287000,18.1111,3.21869,0,61,0,0,728.7930444553093,28.71
1727144587000,18.1667,1.60934,0,61,0,0,728.7930444553093,28.71
1727144887000,18.2222,3.21869,0,61,0,0,728.7930444553093,28.706
1727145187000,18.2778,3.21869,0,61,0,0,728.7930444553093,28.705
1727145480000,18.3333,1.60934,0,61,0,0,728.7930444553093,28.704
1727145781000,18.3333,1.60934,0,60,0,0,728.7930444553093,28.703
1727146081000,18.2778,0,0,60,0,0,728.7930444553093,28.706
1727146381000,18.2222,3.21869,0,61,0,0,728.7930444553093,28.704
1727146681000,18.0556,1.60934,0,60,0,0,728.7930444553093,28.697
1727146981000,18.0556,6.43738,0,61,0,0,728.7930444553093,28.697
1727147281000,18,4.82803,0,60,0,0,728.7930444553093,28.697
1727147576000,18,3.21869,0,59,0,0,728.7930444553093,28.698
1727147876000,18.1667,6.43738,0,59,0,0,728.7930444553093,28.696
1727148176000,18.3333,6.43738,0,58,0,0,728.7930444553093,28.697
1727148476000,18.4444,1.60934,0,57,0,0,728.7930444553093,28.696
1727148773000,18.5,1.60934,0,57,0,0,728.7930444553093,28.701
1727149073000,18.5,1.60934,0,57,0,0,728.7930444553093,28.701
1727149373000,18.3333,1.60934,0,57,0,0,728.7930444553093,28.699
1727149673000,18.1111,1.60934,0,59,0,0,728.7930444553093,28.701
1727149973000,17.9444,1.60934,0,58,0,0,728.7930444553093,28.702
1727150273000,17.8889,1.60934,0,59,0,0,728.7930444553093,28.699
1727150573000,17.7778,1.60934,0,59,0,0,728.7930444553093,28.7
1727150873000,17.7222,1.60934,0,59,0,0,728.7930444553093,28.698
1727151174000,17.6667,1.60934,0,60,0,0,728.7930444553093,28.695
1727151474000,17.5556,3.21869,0,59,0,0,728.7930444553093,28.694
1727151774000,17.5556,1.60934,0,60,0,0,728.7930444553093,28.699
1727152074000,17.6111,3.21869,0,59,0,0,728.7930444553093,28.704
1727152374000,17.6667,0,0,58,0,0,728.7930444553093,28.703
1727152674000,17.7222,1.60934,0,59,0,0,728.7930444553093,28.704
1727152967000,17.6111,0,0,59,0,0,728.7930444553093,28.701
1727153267000,17.6111,1.60934,0,59,0,0,728.7930444553093,28.696
1727153567000,17.5556,1.60934,0,59,0,0,728.7930444553093,28.698
1727153867000,17.5556,1.60934,0,60,0,0,728.7930444553093,28.697
1727154168000,17.4444,3.21869,0,64,0,0,728.7930444553093,28.701
1727154468000,17.4444,8.04672,0,63,0,0,728.7930444553093,28.701
1727154768000,17.6111,3.21869,0,60,0,0,728.7930444553093,28.701
1727155065000,17.6667,1.60934,0,60,0,0,728.7930444553093,28.702
1727155365000,17.6667,3.21869,0,60,0,0,728.7930444553093,28.704
1727155665000,17.5556,1.60934,0,61,0,0,728.7930444553093,28.704
1727155965000,17.4444,1.60934,0,60,0,0,728.7930444553093,28.705
1727156265000,17.3889,0,0,60,0,0,728.7930444553093,28.704
1727156565000,17.3333,0,0,60,0,0,728.7930444553093,28.704
1727156865000,17.2778,1.60934,0,61,0,0,728.7930444553093,28.708
1727157166000,17.3333,3.21869,7,64,0,0,728.7930444553093,28.712
1727157466000,17.3889,0,11,61,0,0,728.7930444553093,28.714
1727157766000,17.4444,1.60934,14,61,0,0,728.7930444553093,28.712
1727158066000,17.4444,3.21869,21,61,0,0,728.7930444553093,28.712
1727158366000,17.5,1.60934,32,60,0,0,728.7930444553093,28.714
1727158666000,17.5,1.60934,44,60,0,0,728.7930444553093,28.713
1727158966000,17.5556,1.60934,53,60,0,0.838,728.7930444553093,28.705
1727159261000,17.5556,0,47,61,0,0.838,728.7930444553093,28.709
1727159561000,17.7222,0,47,60,0,0.838,728.7930444553093,28.712
1727159861000,17.8333,0,60,60,0,0.838,728.7930444553093,28.716
1727160161000,17.9444,1.60934,63,60,0,0.838,728.7930444553093,28.721
1727160461000,18.1667,1.60934,79,59,0,0.838,728.7930444553093,28.725
1727160761000,18.3333,1.60934,90,58,0,0.838,728.7930444553093,28.719
1727161061000,18.5,0,144,58,0,0.838,728.7930444553093,28.724
1727161362000,18.7778,1.60934,134,58,0,0.838,728.7930444553093,28.727
1727161662000,19.1111,1.60934,179,57,0,0.838,728.7930444553093,28.722
1727161962000,19.4444,0,114,56,0,0.838,728.7930444553093,28.723
1727162262000,19.5556,1.60934,118,55,0,0.838,728.7930444553093,28.726
1727162562000,19.5,3.21869,121,57,0,3.253,728.7930444553093,28.724
1727201663000,23.1667,1.60934,0,60,0,0,728.7930444553093,28.706
1727201814000,23.1667,6.43738,0,60,0,0,728.7930444553093,28.704
1727202113000,23.1667,1.60934,0,60,0,0,728.7930444553093,28.709
1727202413000,23.1667,1.60934,0,60,0,0,728.7930444553093,28.71
1727202713000,23.1667,0,0,60,0,0,728.7930444553093,28.71
1727203014000,23.1667,1.60934,0,60,0,0,728.7930444553093,28.704
1727203314000,23.1111,0,0,60,0,0,728.7930444553093,28.703
1727203614000,23.0556,1.60934,0,60,0,0,728.7930444553093,28.704
1727203914000,23,1.60934,0,61,0,0,728.7930444553093,28.709
1727204214000,22.8889,0,0,61,0,0,728.7930444553093,28.71
1727204514000,22.8889,0,0,62,0,0,728.7930444553093,28.712
1727204814000,22.8333,1.60934,0,62,0,0,728.7930444553093,28.72
1727205114000,22.7778,1.60934,0,63,0,0,728.7930444553093,28.722
1727205414000,22.6667,1.60934,0,62,0,0,728.7930444553093,28.728
1727238264000,16.6111,1.60934,0,46,0,0,728.7930444553093,28.748
1727238443000,16.6111,1.60934,0,47,0,0,728.7930444553093,28.747
1727238743000,16.7778,3.21869,0,46,0,0,728.7930444553093,28.746
1727239043000,16.8889,0,0,46,0,0,728.7930444553093,28.749
1727239343000,16.9444,3.21869,0,46,0,0,728.7930444553093,28.747
1727239643000,16.8333,0,0,45,0,0,728.7930444553093,28.747
1727239943000,16.7222,0,0,45,0,0,728.7930444553093,28.747
1727240243000,16.4444,0,0,46,0,0,728.7930444553093,28.747
1727261526000,26.2778,12.8748,682,33,0,15.966,728.7930444553093,28.791
1727261548000,26.2778,12.8748,682,34,0,15.966,728.7930444553093,28.791
1727261585000,26.3333,19.3121,682,34,0,15.966,728.7930444553093,28.789
1727261660000,26.3333,17.7028,684,33,0,15.966,728.7930444553093,28.791
1727261817000,26.2778,9.65606,684,33,0,15.966,728.7930444553093,28.791
1727262117000,26.2222,9.65606,687,34,0,15.966,728.7930444553093,28.79
1727262417000,26.3889,8.04672,694,33,0,15.966,728.7930444553093,28.789
1727355942000,34.0556,25.7495,686,20,0,,728.7930444553093,28.682
1727355983000,34,11.2654,684,20,0,18.182,728.7930444553093,28.682
1727356049000,34.0556,20.9215,684,21,0,18.182,728.7930444553093,28.686
1727356181000,34,19.3121,680,22,0,,728.7930444553093,28.678
1727356460000,34.1111,12.8748,677,22,0,,728.7930444553093,28.68
1727356760000,34,17.7028,668,22,0,18.182,728.7930444553093,28.68
1727455373000,29.0556,6.43738,83,41,0,5.514,728.7930444553093,28.674
1727455386000,29,3.21869,83,41,0,5.514,728.7930444553093,28.674
1727455418000,29,6.43738,83,37,0,,728.7930444553093,28.674
1727455550000,28.7778,12.8748,81,40,0,5.514,728.7930444553093,28.671
1727455747000,28.2778,8.04672,139,41,0,5.514,728.7930444553093,28.668
1727456047000,28.2222,16.0934,98,39,0,5.514,728.7930444553093,28.671
1727475120000,22.3333,19.3121,0,41,0,0,728.7930444553093,28.798
1727475133000,22.3333,25.7495,0,41,0,0,728.7930444553093,28.798
1727475155000,22.3333,28.9682,0,40,0,0,728.7930444553093,28.798
1727475199000,22.3333,35.4056,0,41,0,0,728.7930444553093,28.798
1727475392000,22.3333,30.5775,0,41,0,0,728.7930444553093,28.792
1727569631000,16.8889,3.21869,0,79,0,0,728.7930444553093,28.995
1727569640000,16.8889,1.60934,0,79,0,0,728.7930444553093,28.995
1727569658000,16.8889,3.21869,0,79,0,0,728.7930444553093,28.995
1727569692000,16.8889,3.21869,0,79,0,0,728.7930444553093,28.995
1727569760000,16.8889,3.21869,0,79,0,0,728.7930444553093,28.993
1727569901000,16.8333,3.21869,0,79,0,0,728.7930444553093,28.991
1727570185000,16.8889,1.60934,0,79,0,0,728.7930444553093,28.99
1727570485000,16.7222,0,0,77,0,0,728.7930444553093,28.993
1727570785000,16.5,0,0,77,0,0,728.7930444553093,28.991
1727571085000,16.3889,0,0,78,0,0,728.7930444553093,28.992
1727571385000,16.3333,1.60934,0,79,0,0,728.7930444553093,28.989
1727571685000,16.3333,0,0,81,0,0,728.7930444553093,28.989
1727571985000,16.3333,1.60934,0,82,0,0,728.7930444553093,28.989
1727572285000,16.2222,0,0,81,0,0,728.7930444553093,28.989
1727572585000,16.1667,0,0,81,0,0,728.7930444553093,28.99
1727572885000,16.1667,0,0,80,0,0,728.7930444553093,28.986
1727573185000,16.1111,0,0,80,0,0,728.7930444553093,28.984
1727573485000,16.1111,1.60934,0,81,0,0,728.7930444553093,28.983
1727582303000,16.0556,9.65606,0,79,0,0,728.7930444553093,28.963
1727582312000,16.0556,8.04672,0,79,0,0,728.7930444553093,28.963
1727582340000,16.0556,8.04672,0,79,0,0,728.7930444553093,28.963
1727582405000,15.9444,3.21869,0,79,0,0,728.7930444553093,28.964
1727582516000,15.8333,3.21869,0,79,0,0,728.7930444553093,28.963
1727582741000,15.7778,0,0,80,0,0,728.7930444553093,28.963
1727583041000,15.6667,3.21869,0,80,0,0,728.7930444553093,28.963
