datetime;date;P_ac_W;P_ac_filtered_W;Ipv1_A;Ipv2_A;IPV1;I_ac_A;unused_1;Vpv1_V;unused_2;unused_3;Vdc_V;Ipv1_dup_A;energy_kWh
31/07/2025 10:45;31/07/2025;126;134.11;0;0;2.06;0;0;65.1;0;0;229.4;0;0
31/07/2025 10:50;31/07/2025;110;117.6;0;0;1.75;0;0;67.2;0;0;229.6;0;0
31/07/2025 10:55;31/07/2025;118;124.99;0;0;1.92;0;0;65.1;0;0;229.4;0;0
31/07/2025 11:00;31/07/2025;113;120.51;0;0;1.88;0;0;64.1;0;0;230.3;0;0
31/07/2025 11:05;31/07/2025;110;117.6;0;0;1.75;0;0;67.2;0;0;228.8;0;0
31/07/2025 11:10;31/07/2025;106;112.62;0;0;1.73;0;0;65.1;0;0;229;0;0
31/07/2025 11:15;31/07/2025;110;118.01;0;0;1.78;0;0;66.3;0;0;228.4;0;0
31/07/2025 11:20;31/07/2025;138;147.4;0;0;2.23;0;0;66.1;0;0;229;0;0
31/07/2025 11:25;31/07/2025;193;206.89;0;0;3.13;0;0;66.1;0;0;229.9;0;0
31/07/2025 11:30;31/07/2025;226;243.32;0;0;3.67;0;0;66.3;0;0;230.1;0;0
31/07/2025 11:35;31/07/2025;218;233.06;0;0;3.58;0;0;65.1;0;0;231.8;0;0
31/07/2025 11:40;31/07/2025;224;238.62;0;0;3.61;0;0;66.1;0;0;231.3;0;0
31/07/2025 11:45;31/07/2025;220;236.69;0;0;3.57;0;0;66.3;0;0;230.9;0;0
31/07/2025 11:50;31/07/2025;217;233.18;0;0;3.47;0;0;67.2;0;0;231.8;0;0
31/07/2025 11:55;31/07/2025;218;233.38;0;0;3.52;0;0;66.3;0;0;230.9;0;0
31/07/2025 12:00;31/07/2025;193;206.35;0;0;3.16;0;0;65.3;0;0;229;0;0
31/07/2025 12:05;31/07/2025;240;257.13;0;0;3.89;0;0;66.1;0;0;230.3;0;0
31/07/2025 12:10;31/07/2025;229;245.23;0;0;3.71;0;0;66.1;0;0;230.5;0;0
31/07/2025 12:15;31/07/2025;217;232.84;0;0;3.47;0;0;67.1;0;0;230.9;0;0
31/07/2025 12:20;31/07/2025;245;261.76;0;0;3.96;0;0;66.1;0;0;231.1;0;0
31/07/2025 12:25;31/07/2025;241;258.34;0;0;3.85;0;0;67.1;0;0;232.4;0;0
31/07/2025 12:30;31/07/2025;285;306.91;0;0;4.7;0;0;65.3;0;0;231.8;0;0
31/07/2025 12:35;31/07/2025;254;272.43;0;0;4.06;0;0;67.1;0;0;231.8;0;0
31/07/2025 12:40;31/07/2025;245;263.21;0;0;3.97;0;0;66.3;0;0;231.3;0;0
31/07/2025 12:45;31/07/2025;255;274.48;0;0;4.14;0;0;66.3;0;0;232;0;0
31/07/2025 12:50;31/07/2025;270;290.39;0;0;4.38;0;0;66.3;0;0;232;0;0
31/07/2025 12:55;31/07/2025;305;322.57;0;0;4.88;0;0;66.1;0;0;232.8;0;0
31/07/2025 13:00;31/07/2025;312;328.76;0;0;5.05;0;0;65.1;0;0;233.3;0;0
31/07/2025 13:05;31/07/2025;362;383.96;0;0;5.88;0;0;65.3;0;0;232.4;0;0
31/07/2025 13:10;31/07/2025;298;319.92;0;0;4.84;0;0;66.1;0;0;232.4;0;0
31/07/2025 13:15;31/07/2025;282;303.65;0;0;4.65;0;0;65.3;0;0;232.8;0;0
31/07/2025 13:20;31/07/2025;260;278.47;0;0;4.15;0;0;67.1;0;0;232.2;0;0
31/07/2025 13:25;31/07/2025;254;272.83;0;0;4.06;0;0;67.2;0;0;232.4;0;0
31/07/2025 13:30;31/07/2025;282;302.74;0;0;4.58;0;0;66.1;0;0;233.5;0;0
31/07/2025 13:35;31/07/2025;378;399.91;0;0;6.05;0;0;66.1;0;0;231.8;0;0
31/07/2025 13:40;31/07/2025;313;330.32;0;0;5.02;0;0;65.8;0;0;232.6;0;0
31/07/2025 13:45;31/07/2025;290;309.92;0;0;4.71;0;0;65.8;0;0;231.6;0;0
31/07/2025 13:50;31/07/2025;294;315.66;0;0;4.79;0;0;65.9;0;0;232.4;0;0
31/07/2025 13:55;31/07/2025;377;398.87;0;0;5.98;0;0;66.7;0;0;232.4;0;0
31/07/2025 14:00;31/07/2025;365;385.52;0;0;5.85;0;0;65.9;0;0;232.4;0;0
31/07/2025 14:05;31/07/2025;538;568.94;0;0;8.78;0;0;64.8;0;0;232.4;0;0
31/07/2025 14:10;31/07/2025;433;457.91;0;0;7.35;0;0;62.3;0;0;232.6;0;0
31/07/2025 14:15;31/07/2025;347;365.39;0;0;5.57;0;0;65.6;0;0;230.7;0;0
31/07/2025 14:20;31/07/2025;338;356.86;0;0;5.44;0;0;65.6;0;0;231.6;0;0
31/07/2025 14:25;31/07/2025;428;452.7;0;0;6.88;0;0;65.8;0;0;232.2;0;0
31/07/2025 14:30;31/07/2025;353;372.29;0;0;5.59;0;0;66.6;0;0;231.3;0;0
31/07/2025 14:35;31/07/2025;362;382.97;0;0;5.91;0;0;64.8;0;0;232.2;0;0
31/07/2025 14:40;31/07/2025;720;761.8;0;0;11.56;0;0;65.9;0;0;234.5;0;0
31/07/2025 14:45;31/07/2025;780;827.43;0;0;11.77;0;0;70.3;0;0;235;0;0
31/07/2025 14:50;31/07/2025;464;491.51;0;0;7.55;0;0;65.1;0;0;233.7;0;0
31/07/2025 14:55;31/07/2025;549;579.7;0;0;9.32;0;0;62.2;0;0;233.3;0;0
31/07/2025 15:00;31/07/2025;470;495.29;0;0;7.95;0;0;62.3;0;0;232.8;0;0
31/07/2025 15:05;31/07/2025;472;498.59;0;0;7.73;0;0;64.5;0;0;232;0;0
31/07/2025 15:10;31/07/2025;308;323.65;0;0;5.01;0;0;64.6;0;0;231.1;0;0
31/07/2025 15:15;31/07/2025;780;828.69;0;0;12.01;0;0;69;0;0;234.7;0;0
31/07/2025 15:20;31/07/2025;732;772.41;0;0;12.05;0;0;64.1;0;0;233.3;0;0
31/07/2025 15:25;31/07/2025;399;420.13;0;0;6.69;0;0;62.8;0;0;232.8;0;0
31/07/2025 15:30;31/07/2025;780;828.72;0;0;12.73;0;0;65.1;0;0;234.7;0;0
31/07/2025 15:35;31/07/2025;691;727.32;0;0;11.49;0;0;63.3;0;0;234.3;0;0
31/07/2025 15:40;31/07/2025;658;694.2;0;0;10.83;0;0;64.1;0;0;234.7;0;0
31/07/2025 15:45;31/07/2025;647;684.46;0;0;10.83;0;0;63.2;0;0;236;0;0
31/07/2025 15:50;31/07/2025;635;672.88;0;0;10.63;0;0;63.3;0;0;235.2;0;0
31/07/2025 15:55;31/07/2025;633;667.28;0;0;10.41;0;0;64.1;0;0;235.6;0;0
31/07/2025 16:00;31/07/2025;632;670.65;0;0;10.43;0;0;64.3;0;0;234.1;0;0
31/07/2025 16:05;31/07/2025;618;655.86;0;0;10.2;0;0;64.3;0;0;234.1;0;0
31/07/2025 16:10;31/07/2025;609;642.92;0;0;10.03;0;0;64.1;0;0;234.5;0;0
31/07/2025 16:15;31/07/2025;598;632.77;0;0;9.72;0;0;65.1;0;0;235.8;0;0
31/07/2025 16:20;31/07/2025;583;616.54;0;0;9.74;0;0;63.3;0;0;236.4;0;0
31/07/2025 16:25;31/07/2025;570;603.88;0;0;9.54;0;0;63.3;0;0;235;0;0
31/07/2025 16:30;31/07/2025;555;585.86;0;0;9.27;0;0;63.2;0;0;234.7;0;0
31/07/2025 16:35;31/07/2025;546;579.21;0;0;8.87;0;0;65.3;0;0;235;0;0
31/07/2025 16:40;31/07/2025;533;563.37;0;0;8.9;0;0;63.3;0;0;234.5;0;0
31/07/2025 16:45;31/07/2025;522;551.1;0;0;8.72;0;0;63.2;0;0;235;0;0
31/07/2025 16:50;31/07/2025;507;535.24;0;0;8.35;0;0;64.1;0;0;235;0;0
31/07/2025 16:55;31/07/2025;494;522.42;0;0;8.15;0;0;64.1;0;0;235.2;0;0
31/07/2025 17:00;31/07/2025;478;507.38;0;0;7.77;0;0;65.3;0;0;236.9;0;0
31/07/2025 17:05;31/07/2025;468;496.28;0;0;7.6;0;0;65.3;0;0;235;0;0
31/07/2025 17:10;31/07/2025;456;482.39;0;0;7.41;0;0;65.1;0;0;235.4;0;0
31/07/2025 17:15;31/07/2025;441;466.77;0;0;7.17;0;0;65.1;0;0;234.3;0;0
31/07/2025 17:20;31/07/2025;429;453.83;0;0;7.08;0;0;64.1;0;0;236.2;0;0
31/07/2025 17:25;31/07/2025;417;440.78;0;0;6.75;0;0;65.3;0;0;233.9;0;0
31/07/2025 17:30;31/07/2025;399;421.85;0;0;6.48;0;0;65.1;0;0;235.2;0;0
31/07/2025 17:35;31/07/2025;383;406.17;0;0;6.22;0;0;65.3;0;0;235.6;0;0
31/07/2025 17:40;31/07/2025;369;389.99;0;0;5.9;0;0;66.1;0;0;235.4;0;0
31/07/2025 17:45;31/07/2025;355;376.58;0;0;5.68;0;0;66.3;0;0;235.8;0;0
31/07/2025 17:50;31/07/2025;339;358.68;0;0;5.41;0;0;66.3;0;0;235;0;0
31/07/2025 17:55;31/07/2025;325;344.76;0;0;5.2;0;0;66.3;0;0;234.1;0;0
31/07/2025 18:00;31/07/2025;308;326.86;0;0;4.93;0;0;66.3;0;0;234.3;0;0
31/07/2025 18:05;31/07/2025;292;313.6;0;0;4.73;0;0;66.3;0;0;235.4;0;0
31/07/2025 18:10;31/07/2025;276;295.81;0;0;4.53;0;0;65.3;0;0;235.6;0;0
31/07/2025 18:15;31/07/2025;261;280.22;0;0;4.17;0;0;67.2;0;0;236;0;0
31/07/2025 18:20;31/07/2025;245;262.75;0;0;3.91;0;0;67.2;0;0;233.5;0;0
31/07/2025 18:25;31/07/2025;230;246.55;0;0;3.73;0;0;66.1;0;0;233;0;0
31/07/2025 18:30;31/07/2025;215;230.03;0;0;3.48;0;0;66.1;0;0;232.4;0;0
31/07/2025 18:35;31/07/2025;204;219.07;0;0;3.26;0;0;67.2;0;0;232.4;0;0
31/07/2025 18:40;31/07/2025;192;206;0;0;3.07;0;0;67.1;0;0;231.1;0;0
31/07/2025 18:45;31/07/2025;177;189.62;0;0;2.86;0;0;66.3;0;0;230.1;0;0
31/07/2025 18:50;31/07/2025;155;166.41;0;0;2.48;0;0;67.1;0;0;230.7;0;0
31/07/2025 18:55;31/07/2025;130;139;0;0;1.98;0;0;70.2;0;0;230.3;0;0
31/07/2025 19:00;31/07/2025;110;117.99;0;0;1.73;0;0;68.2;0;0;230.7;0;0
31/07/2025 19:05;31/07/2025;98;104.72;0;0;1.54;0;0;68;0;0;231.3;0;0
31/07/2025 19:10;31/07/2025;89;94.8;0;0;1.39;0;0;68.2;0;0;232;0;0
31/07/2025 19:15;31/07/2025;75;79.56;0;0;1.17;0;0;68;0;0;230.5;0;0
31/07/2025 19:20;31/07/2025;63;66.84;0;0;0.98;0;0;68.2;0;0;230.9;0;0
31/07/2025 19:25;31/07/2025;54;57.46;0;0;0.88;0;0;65.3;0;0;229.6;0;0
31/07/2025 19:30;31/07/2025;68;72.71;0;0;1.1;0;0;66.1;0;0;230.1;0;0
31/07/2025 19:35;31/07/2025;57;60.73;0;0;0.93;0;0;65.3;0;0;228.4;0;0
31/07/2025 19:40;31/07/2025;65;68.74;0;0;1.04;0;0;66.1;0;0;226.2;0;0
31/07/2025 19:45;31/07/2025;66;69.23;0;0;1.08;0;0;64.1;0;0;230.9;0;0
31/07/2025 19:50;31/07/2025;50;52.73;0;0;0.82;0;0;64.3;0;0;231.3;0;0
31/07/2025 19:55;31/07/2025;47;49.36;0;0;0.77;0;0;64.1;0;0;232.2;0;0
31/07/2025 20:00;31/07/2025;44;46.36;0;0;0.71;0;0;65.3;0;0;233;0;0
31/07/2025 20:05;31/07/2025;51;53.84;0;0;0.84;0;0;64.1;0;0;232.8;0;0
31/07/2025 20:10;31/07/2025;44;46.22;0;0;0.71;0;0;65.1;0;0;232;0;0
31/07/2025 20:15;31/07/2025;40;42.41;0;0;0.67;0;0;63.3;0;0;232.6;0;0
31/07/2025 20:20;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;231.8;0;0
31/07/2025 20:25;31/07/2025;39;40.36;0;0;0.62;0;0;65.1;0;0;231.8;0;0
31/07/2025 20:30;31/07/2025;39;40.51;0;0;0.64;0;0;63.3;0;0;232.4;0;0
31/07/2025 20:35;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;231.8;0;0
31/07/2025 20:40;31/07/2025;39;40.95;0;0;0.63;0;0;65;0;0;230.3;0;0
31/07/2025 20:45;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;229.9;0;0
31/07/2025 20:50;31/07/2025;39;40.51;0;0;0.63;0;0;64.3;0;0;230.7;0;0
31/07/2025 20:55;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;230.7;0;0
31/07/2025 21:00;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;230.7;0;0
31/07/2025 21:05;31/07/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;230.3;0;0
31/07/2025 21:10;31/07/2025;39;40.38;0;0;0.63;0;0;64.1;0;0;229;0;0
31/07/2025 21:15;31/07/2025;39;40.36;0;0;0.62;0;0;65.1;0;0;229.4;0;0
31/07/2025 21:20;31/07/2025;0;0;0;0;0;0;0;62.3;0;0;230.1;0;0
01/08/2025 7:21;01/08/2025;0;0;0;0;0;0;0;61;0;0;230.1;0;0
01/08/2025 7:21;01/08/2025;0;0;0;0;0;0;0;61.9;0;0;230.3;0;0
01/08/2025 7:22;01/08/2025;0;0;0;0;0;0;0;63;0;0;230.1;0;0
01/08/2025 7:22;01/08/2025;0;0;0;0;0;0;0;63.5;0;0;230.3;0;0
01/08/2025 7:23;01/08/2025;0;0;0;0;0;0;0;64;0;0;229.4;0;0
01/08/2025 7:25;01/08/2025;0;0;0;0;0;0;0;65.6;0;0;229.9;0;0
01/08/2025 7:30;01/08/2025;0;0;0;0;0;0;0;68.4;0;0;228.4;0;0
01/08/2025 7:35;01/08/2025;0;0;0;0;0;0;0;70.2;0;0;229.4;0;0
01/08/2025 7:40;01/08/2025;0;0;0;0;0;0;0;71.3;0;0;229;0;0
01/08/2025 7:45;01/08/2025;39;40.8;0;0;0.67;0;0;60.9;0;0;228.2;0;0
01/08/2025 7:50;01/08/2025;39;40.8;0;0;0.67;0;0;60.9;0;0;227.9;0;0
01/08/2025 7:55;01/08/2025;39;40.67;0;0;0.67;0;0;60.7;0;0;230.9;0;0
01/08/2025 8:00;01/08/2025;39;40.67;0;0;0.67;0;0;60.7;0;0;229;0;0
01/08/2025 8:05;01/08/2025;58;61.85;0;0;1.07;0;0;57.8;0;0;230.5;0;0
01/08/2025 8:10;01/08/2025;68;72.8;0;0;1;0;0;72.8;0;0;230.5;0;0
01/08/2025 8:15;01/08/2025;47;49.65;0;0;0.74;0;0;67.1;0;0;230.1;0;0
01/08/2025 8:20;01/08/2025;42;44.81;0;0;0.68;0;0;65.9;0;0;230.1;0;0
01/08/2025 8:25;01/08/2025;142;151.44;0;0;2.13;0;0;71.1;0;0;230.9;0;0
01/08/2025 8:30;01/08/2025;78;82.68;0;0;1.27;0;0;65.1;0;0;230.7;0;0
01/08/2025 8:35;01/08/2025;73;77.35;0;0;1.19;0;0;65;0;0;230.7;0;0
01/08/2025 8:40;01/08/2025;80;85.8;0;0;1.32;0;0;65;0;0;230.1;0;0
01/08/2025 8:45;01/08/2025;92;97.5;0;0;1.5;0;0;65;0;0;230.1;0;0
01/08/2025 8:50;01/08/2025;96;102.46;0;0;1.55;0;0;66.1;0;0;229.6;0;0
01/08/2025 8:55;01/08/2025;98;104.44;0;0;1.58;0;0;66.1;0;0;230.1;0;0
01/08/2025 9:00;01/08/2025;96;102.66;0;0;1.53;0;0;67.1;0;0;229.6;0;0
01/08/2025 9:05;01/08/2025;87;92.3;0;0;1.42;0;0;65;0;0;229.4;0;0
01/08/2025 9:10;01/08/2025;90;95.7;0;0;1.47;0;0;65.1;0;0;229.9;0;0
01/08/2025 9:15;01/08/2025;94;100.65;0;0;1.5;0;0;67.1;0;0;230.1;0;0
01/08/2025 9:20;01/08/2025;92;97.83;0;0;1.48;0;0;66.1;0;0;229.4;0;0
01/08/2025 9:25;01/08/2025;96;102.8;0;0;1.56;0;0;65.9;0;0;228.6;0;0
01/08/2025 9:30;01/08/2025;91;96.21;0;0;1.46;0;0;65.9;0;0;228.4;0;0
01/08/2025 9:35;01/08/2025;85;90.56;0;0;1.37;0;0;66.1;0;0;228.2;0;0
01/08/2025 9:40;01/08/2025;91;97;0;0;1.49;0;0;65.1;0;0;227.3;0;0
01/08/2025 9:45;01/08/2025;461;487.7;0;0;7.29;0;0;66.9;0;0;230.7;0;0
01/08/2025 9:50;01/08/2025;213;228.01;0;0;3.46;0;0;65.9;0;0;227.5;0;0
01/08/2025 9:55;01/08/2025;480;508.97;0;0;7.7;0;0;66.1;0;0;229.6;0;0
01/08/2025 10:00;01/08/2025;183;195.95;0;0;3.01;0;0;65.1;0;0;230.7;0;0
01/08/2025 10:05;01/08/2025;111;118.95;0;0;1.83;0;0;65;0;0;227.3;0;0
01/08/2025 10:10;01/08/2025;94;100.91;0;0;1.55;0;0;65.1;0;0;228.8;0;0
01/08/2025 10:15;01/08/2025;88;93.86;0;0;1.42;0;0;66.1;0;0;227.3;0;0
01/08/2025 10:20;01/08/2025;80;85.76;0;0;1.34;0;0;64;0;0;227.1;0;0
01/08/2025 10:25;01/08/2025;77;81.38;0;0;1.25;0;0;65.1;0;0;226.5;0;0
01/08/2025 10:30;01/08/2025;65;68.74;0;0;1.04;0;0;66.1;0;0;226.5;0;0
01/08/2025 10:35;01/08/2025;59;62.8;0;0;0.95;0;0;66.1;0;0;228.6;0;0
01/08/2025 10:40;01/08/2025;60;63.8;0;0;0.98;0;0;65.1;0;0;230.9;0;0
01/08/2025 10:45;01/08/2025;68;72.8;0;0;1.12;0;0;65;0;0;231.1;0;0
01/08/2025 10:50;01/08/2025;77;81.72;0;0;1.24;0;0;65.9;0;0;230.7;0;0
01/08/2025 10:55;01/08/2025;89;94.24;0;0;1.43;0;0;65.9;0;0;229.6;0;0
01/08/2025 11:00;01/08/2025;102;108.38;0;0;1.62;0;0;66.9;0;0;230.1;0;0
01/08/2025 11:05;01/08/2025;101;107.74;0;0;1.63;0;0;66.1;0;0;230.5;0;0
01/08/2025 11:10;01/08/2025;133;143.27;0;0;2.11;0;0;67.9;0;0;233.7;0;0
01/08/2025 11:15;01/08/2025;132;140.37;0;0;2.13;0;0;65.9;0;0;232.4;0;0
01/08/2025 11:20;01/08/2025;144;153.68;0;0;2.26;0;0;68;0;0;233.3;0;0
01/08/2025 11:25;01/08/2025;157;167.89;0;0;2.54;0;0;66.1;0;0;233.3;0;0
01/08/2025 11:30;01/08/2025;180;192;0;0;2.87;0;0;66.9;0;0;232.2;0;0
01/08/2025 11:35;01/08/2025;0;0;0;0;0;0;0;78.1;0;0;234.3;0;0
01/08/2025 11:40;01/08/2025;185;197.8;0;0;2.97;0;0;66.6;0;0;233.9;0;0
01/08/2025 11:45;01/08/2025;206;220.45;0;0;3.31;0;0;66.6;0;0;233.5;0;0
01/08/2025 11:50;01/08/2025;224;239.44;0;0;3.65;0;0;65.6;0;0;233.7;0;0
01/08/2025 11:55;01/08/2025;219;234.85;0;0;3.58;0;0;65.6;0;0;232;0;0
01/08/2025 12:00;01/08/2025;204;218.78;0;0;3.28;0;0;66.7;0;0;235.4;0;0
01/08/2025 12:05;01/08/2025;207;221.75;0;0;3.37;0;0;65.8;0;0;232.8;0;0
01/08/2025 12:10;01/08/2025;193;206.64;0;0;3.15;0;0;65.6;0;0;231.3;0;0
01/08/2025 12:15;01/08/2025;182;195.05;0;0;3.01;0;0;64.8;0;0;230.5;0;0
01/08/2025 12:20;01/08/2025;138;148.23;0;0;2.27;0;0;65.3;0;0;232.6;0;0
01/08/2025 12:25;01/08/2025;172;183.76;0;0;2.78;0;0;66.1;0;0;232.4;0;0
01/08/2025 12:30;01/08/2025;0;0;0;0;0;0;0;77.7;0;0;233.9;0;0
01/08/2025 12:35;01/08/2025;179;192.28;0;0;2.94;0;0;65.4;0;0;233.3;0;0
01/08/2025 12:40;01/08/2025;186;199.86;0;0;3.01;0;0;66.4;0;0;234.3;0;0
01/08/2025 12:45;01/08/2025;194;207.52;0;0;3.13;0;0;66.3;0;0;232.6;0;0
01/08/2025 12:50;01/08/2025;219;233.86;0;0;3.48;0;0;67.2;0;0;232.4;0;0
01/08/2025 12:55;01/08/2025;265;284.19;0;0;4.28;0;0;66.4;0;0;233.7;0;0
01/08/2025 13:00;01/08/2025;248;265.2;0;0;4;0;0;66.3;0;0;234.1;0;0
01/08/2025 13:05;01/08/2025;215;231.48;0;0;3.6;0;0;64.3;0;0;235.4;0;0
01/08/2025 13:10;01/08/2025;274;293.58;0;0;4.58;0;0;64.1;0;0;234.7;0;0
01/08/2025 13:15;01/08/2025;302;319.57;0;0;4.97;0;0;64.3;0;0;233.9;0;0
01/08/2025 13:20;01/08/2025;432;457.82;0;0;7.12;0;0;64.3;0;0;235;0;0
01/08/2025 13:25;01/08/2025;430;453.84;0;0;6.95;0;0;65.3;0;0;235.6;0;0
01/08/2025 13:30;01/08/2025;576;607.56;0;0;9.96;0;0;61;0;0;235.4;0;0
01/08/2025 13:35;01/08/2025;760;804.78;0;0;13.15;0;0;61.2;0;0;237.5;0;0
01/08/2025 13:40;01/08/2025;514;544.46;0;0;9.12;0;0;59.7;0;0;235.2;0;0
01/08/2025 13:45;01/08/2025;504;530.75;0;0;8.63;0;0;61.5;0;0;234.3;0;0
01/08/2025 13:50;01/08/2025;376;397.43;0;0;6.58;0;0;60.4;0;0;234.3;0;0
01/08/2025 13:55;01/08/2025;305;323.75;0;0;5.18;0;0;62.5;0;0;233.7;0;0
01/08/2025 14:00;01/08/2025;429;449.8;0;0;6.92;0;0;65;0;0;233.9;0;0
01/08/2025 14:05;01/08/2025;780;826.77;0;0;12.7;0;0;65.1;0;0;233.9;0;0
01/08/2025 14:10;01/08/2025;770;814.67;0;0;12.87;0;0;63.3;0;0;233.7;0;0
01/08/2025 14:15;01/08/2025;653;690.42;0;0;11.1;0;0;62.2;0;0;232.2;0;0
01/08/2025 14:20;01/08/2025;349;368.58;0;0;5.75;0;0;64.1;0;0;230.1;0;0
01/08/2025 14:25;01/08/2025;630;666.64;0;0;10.4;0;0;64.1;0;0;230.9;0;0
01/08/2025 14:30;01/08/2025;689;728.96;0;0;11.39;0;0;64;0;0;231.3;0;0
01/08/2025 14:35;01/08/2025;647;687.07;0;0;10.82;0;0;63.5;0;0;232.6;0;0
01/08/2025 14:40;01/08/2025;774;818.51;0;0;12.69;0;0;64.5;0;0;233.3;0;0
01/08/2025 14:45;01/08/2025;660;697.61;0;0;11.27;0;0;61.9;0;0;231.1;0;0
01/08/2025 14:50;01/08/2025;693;735.14;0;0;11.8;0;0;62.3;0;0;232.2;0;0
01/08/2025 14:55;01/08/2025;698;740.12;0;0;11.88;0;0;62.3;0;0;230.7;0;0
01/08/2025 15:00;01/08/2025;558;592.52;0;0;9.45;0;0;62.7;0;0;230.7;0;0
01/08/2025 15:05;01/08/2025;739;781.8;0;0;12.63;0;0;61.9;0;0;230.9;0;0
01/08/2025 15:10;01/08/2025;258;276.82;0;0;4.38;0;0;63.2;0;0;229;0;0
01/08/2025 15:15;01/08/2025;558;590.56;0;0;9.03;0;0;65.4;0;0;230.5;0;0
01/08/2025 15:20;01/08/2025;770;814.84;0;0;12.18;0;0;66.9;0;0;231.3;0;0
01/08/2025 15:25;01/08/2025;630;667.8;0;0;10.5;0;0;63.6;0;0;230.5;0;0
01/08/2025 15:30;01/08/2025;288;308.46;0;0;4.85;0;0;63.6;0;0;229;0;0
01/08/2025 15:35;01/08/2025;275;294.54;0;0;4.49;0;0;65.6;0;0;227.3;0;0
01/08/2025 15:40;01/08/2025;718;758.57;0;0;11.39;0;0;66.6;0;0;230.7;0;0
01/08/2025 15:45;01/08/2025;364;384;0;0;6;0;0;64;0;0;230.7;0;0
01/08/2025 15:50;01/08/2025;474;501.15;0;0;7.71;0;0;65;0;0;231.6;0;0
01/08/2025 15:55;01/08/2025;637;672.64;0;0;10.51;0;0;64;0;0;232;0;0
01/08/2025 16:00;01/08/2025;678;715.68;0;0;11.36;0;0;63;0;0;232;0;0
01/08/2025 16:05;01/08/2025;647;686.98;0;0;10.87;0;0;63.2;0;0;232.2;0;0
01/08/2025 16:10;01/08/2025;657;692.54;0;0;11.17;0;0;62;0;0;232;0;0
01/08/2025 16:15;01/08/2025;619;654.57;0;0;10.39;0;0;63;0;0;231.6;0;0
01/08/2025 16:20;01/08/2025;439;465.47;0;0;7.15;0;0;65.1;0;0;230.7;0;0
01/08/2025 16:25;01/08/2025;287;307.92;0;0;4.73;0;0;65.1;0;0;230.3;0;0
01/08/2025 16:30;01/08/2025;270;289.52;0;0;4.38;0;0;66.1;0;0;230.5;0;0
01/08/2025 16:35;01/08/2025;482;509.96;0;0;7.6;0;0;67.1;0;0;231.6;0;0
01/08/2025 16:40;01/08/2025;300;322.57;0;0;4.88;0;0;66.1;0;0;229.4;0;0
01/08/2025 16:45;01/08/2025;605;638.95;0;0;9.83;0;0;65;0;0;231.1;0;0
01/08/2025 16:50;01/08/2025;566;598;0;0;9.2;0;0;65;0;0;230.9;0;0
01/08/2025 16:55;01/08/2025;433;458.3;0;0;7.04;0;0;65.1;0;0;232;0;0
01/08/2025 17:00;01/08/2025;531;565.9;0;0;8.76;0;0;64.6;0;0;233.5;0;0
01/08/2025 17:05;01/08/2025;447;471.9;0;0;7.26;0;0;65;0;0;231.1;0;0
01/08/2025 17:10;01/08/2025;483;510.08;0;0;7.97;0;0;64;0;0;231.1;0;0
01/08/2025 17:15;01/08/2025;463;489.55;0;0;7.52;0;0;65.1;0;0;231.6;0;0
01/08/2025 17:20;01/08/2025;448;474.34;0;0;7.4;0;0;64.1;0;0;231.6;0;0
01/08/2025 17:25;01/08/2025;433;458.3;0;0;7.04;0;0;65.1;0;0;230.5;0;0
01/08/2025 17:30;01/08/2025;211;225.38;0;0;3.42;0;0;65.9;0;0;230.7;0;0
01/08/2025 17:35;01/08/2025;224;239.88;0;0;3.64;0;0;65.9;0;0;230.5;0;0
01/08/2025 17:40;01/08/2025;0;0;0;0;0;0;0;76.4;0;0;229.4;0;0
01/08/2025 17:45;01/08/2025;377;398.94;0;0;6.1;0;0;65.4;0;0;232;0;0
01/08/2025 17:50;01/08/2025;355;375.92;0;0;5.67;0;0;66.3;0;0;230.5;0;0
01/08/2025 17:55;01/08/2025;338;357.74;0;0;5.47;0;0;65.4;0;0;231.3;0;0
01/08/2025 18:00;01/08/2025;318;334.99;0;0;5.13;0;0;65.3;0;0;232;0;0
01/08/2025 18:05;01/08/2025;301;318.06;0;0;4.79;0;0;66.4;0;0;231.6;0;0
01/08/2025 18:10;01/08/2025;285;305.42;0;0;4.67;0;0;65.4;0;0;232;0;0
01/08/2025 18:15;01/08/2025;266;285.6;0;0;4.25;0;0;67.2;0;0;234.7;0;0
01/08/2025 18:20;01/08/2025;248;265.6;0;0;4;0;0;66.4;0;0;231.1;0;0
01/08/2025 18:25;01/08/2025;231;247.97;0;0;3.69;0;0;67.2;0;0;231.3;0;0
01/08/2025 18:30;01/08/2025;218;233.73;0;0;3.52;0;0;66.4;0;0;231.3;0;0
01/08/2025 18:35;01/08/2025;199;212.35;0;0;3.16;0;0;67.2;0;0;230.1;0;0
01/08/2025 18:40;01/08/2025;195;208.31;0;0;3.19;0;0;65.3;0;0;230.3;0;0
01/08/2025 18:45;01/08/2025;171;182.6;0;0;2.75;0;0;66.4;0;0;232.2;0;0
01/08/2025 18:50;01/08/2025;168;179.42;0;0;2.67;0;0;67.2;0;0;229.2;0;0
