SO2,CO,NO,NO2,PM10,NOX,O3,"PM2,5",SH2,vmax,vv,dv,dmax,pres,hr,ts,pres_nmar,tamin,ta,tamax,tpr,inso,tss5cm,timestamp
2.54,0.2925,5.2775,18.7225,47.5325,26.795,56.3525,14.835,3.5475,6.7,2.7,197.0,185.0,985.6,40.0,27.4,1014.5,27.4,28.6,28.6,13.7,0.0,30.7,2024-07-30 06:00:00
2.5525,0.3325,8.745000000000001,25.1525,49.76,38.535,43.8,17.566666666666666,6.82625,7.9,1.3,124.0,216.0,986.0,35.0,30.1,1014.7,28.6,30.6,30.6,13.4,0.0,30.6,2024-07-30 07:00:00
2.48,0.29,4.62,18.09,47.4375,25.1625,57.045,17.640833333333333,13.67875,4.7,2.7,137.0,166.0,985.8,44.0,31.3,1014.7,28.8,28.8,30.5,15.3,11.0,30.8,2024-07-30 08:00:00
2.305,0.285,4.0575,18.68,50.1425,24.885,65.79,16.110833333333332,12.265,4.7,1.2,107.0,313.0,985.9,38.0,34.2,1014.6,28.7,31.1,31.1,15.1,50.0,31.3,2024-07-30 09:00:00
2.69,0.2825,5.952500000000001,20.6275,48.557500000000005,29.735,64.04,16.336666666666666,8.8725,8.3,4.4,126.0,158.0,984.9,38.0,32.5,1013.5,30.7,31.1,32.1,15.1,17.0,32.1,2024-07-30 10:00:00
3.1975,0.2925,7.175000000000001,21.605,43.075,32.5875,78.6925,15.2225,4.4175,7.4,1.7,15.0,133.0,985.0,31.0,41.4,1013.3,31.0,34.4,34.5,14.8,49.0,33.2,2024-07-30 11:00:00
3.345,0.235,6.867500000000001,21.762500000000003,39.37,32.275,86.515,12.674166666666666,12.49125,5.7,2.7,106.0,178.0,984.5,25.0,44.3,1012.6,34.1,36.6,36.7,13.4,60.0,35.6,2024-07-30 12:00:00
2.9375,0.235,6.97,18.335,35.075,29.0025,86.885,12.113333333333332,20.09125,7.8,4.3,135.0,171.0,983.5,15.0,45.9,1011.4,36.5,39.5,39.5,8.1,55.0,37.8,2024-07-30 13:00:00
2.48,0.1525,6.99,14.8,32.055,25.495,89.2125,10.720833333333331,15.0675,11.0,6.1,155.0,206.0,983.0,17.0,45.5,1010.9,39.0,39.1,40.2,9.6,49.0,39.3,2024-07-30 14:00:00
2.95,0.125,11.0675,12.6275,34.3425,29.56,90.5075,9.701666666666668,15.535,10.0,5.9,136.0,191.0,982.1,17.0,45.2,1009.9,39.1,39.8,40.3,10.2,56.0,40.0,2024-07-30 15:00:00
2.765,0.1375,20.3925,20.8425,47.895,52.0475,76.38499999999999,9.2975,20.4925,10.3,5.3,137.0,172.0,981.1,15.0,44.6,1008.9,39.5,40.3,40.3,8.7,60.0,40.5,2024-07-30 16:00:00
2.475,0.13,12.7825,14.5075,60.057500000000005,34.065,77.6225,10.834166666666668,18.7775,12.6,5.9,138.0,189.0,980.3,15.0,43.1,1008.1,39.9,40.0,40.8,8.5,60.0,40.5,2024-07-30 17:00:00
2.8,0.1325,11.94,18.915,61.0825,37.19,82.605,11.643333333333334,20.88625,12.3,6.5,139.0,178.0,980.1,14.0,41.1,1007.9,39.4,39.4,40.2,7.0,60.0,39.9,2024-07-30 18:00:00
3.2,0.1125,16.2725,23.8625,56.42,48.755,70.4825,13.191666666666666,24.57875,12.3,4.6,141.0,170.0,980.5,12.0,37.9,1008.5,38.1,38.1,39.4,3.8,41.0,38.9,2024-07-30 19:00:00
2.9675,0.1149999999999999,5.375,11.865,52.01,20.0875,86.7525,14.320833333333333,32.565,6.8,3.6,126.0,187.0,980.9,18.0,34.9,1009.2,34.6,34.6,38.1,6.8,0.0,37.6,2024-07-30 20:00:00
2.5275,0.135,2.1725000000000003,9.6975,43.81,13.0225,87.02499999999999,13.845,35.60375,6.5,3.9,131.0,165.0,981.6,16.0,33.0,1010.0,33.6,33.6,34.7,4.3,0.0,36.4,2024-07-30 21:00:00
2.55,0.1475,1.2675,8.0475,33.325,9.9925,81.245,13.125833333333334,46.5175,5.7,1.2,202.0,156.0,982.4,18.0,31.9,1011.0,32.2,32.2,33.6,4.8,0.0,35.3,2024-07-30 22:00:00
2.3200000000000003,0.1825,1.0675,10.4775,21.9375,12.11,66.77,11.8525,22.14125,5.8,0.7,325.0,166.0,982.9,21.0,30.9,1011.6,30.9,30.9,32.2,6.1,0.0,34.4,2024-07-30 23:00:00
2.365,0.1975,1.0,6.4350000000000005,18.91,7.965,70.69749999999999,9.926666666666666,5.62875,3.4,0.6,37.0,115.0,983.0,26.0,29.0,1011.8,29.4,29.4,30.9,7.8,0.0,33.5,2024-07-31 00:00:00
4.7175,0.2375,1.0275,7.4025,19.065,8.9775,65.555,9.901666666666667,3.28125,1.9,0.9,130.0,299.0,983.0,31.0,27.7,1011.9,28.1,28.4,29.4,9.7,0.0,32.7,2024-07-31 01:00:00
4.04,0.2025,1.015,7.815,13.0325,9.37,62.8075,9.444166666666668,18.59625,3.4,2.3,157.0,188.0,982.8,29.0,26.9,1011.9,26.5,26.8,28.6,7.3,0.0,32.0,2024-07-31 02:00:00
3.7325,0.2324999999999999,1.22,11.28,14.7225,13.1475,62.4,10.9675,12.62375,4.5,2.9,150.0,174.0,982.8,28.0,26.3,1011.8,26.4,27.9,27.9,7.7,0.0,31.4,2024-07-31 03:00:00
4.035,0.2175,2.155,13.315,14.3175,16.61,53.8225,11.584166666666668,10.11875,4.4,2.3,139.0,173.0,983.0,28.0,26.4,1012.0,27.2,27.7,28.0,7.6,0.0,30.8,2024-07-31 04:00:00
3.375,0.235,1.955,16.557499999999997,17.322499999999998,19.5475,41.66,13.914166666666668,14.55875,5.2,1.7,137.0,201.0,983.4,31.0,25.8,1012.5,26.0,26.1,27.7,7.7,0.0,30.3,2024-07-31 05:00:00
3.3925,0.2475,1.995,22.0825,24.65,25.1375,35.6475,16.0475,8.75625,3.0,1.7,154.0,173.0,983.8,35.0,25.3,1013.1,24.2,24.5,26.1,8.0,0.0,29.9,2024-07-31 06:00:00
2.7775,0.26,2.44,20.3375,28.2175,24.065,48.7025,17.636666666666667,13.89875,3.3,1.4,145.0,172.0,984.0,31.0,27.7,1013.0,24.5,27.5,27.5,8.9,22.0,29.7,2024-07-31 07:00:00
3.12,0.255,5.0675,19.665,27.965,27.4175,63.1275,17.265,12.56125,4.1,2.4,135.0,167.0,984.0,30.0,30.1,1012.8,27.5,29.3,29.3,9.9,60.0,29.9,2024-07-31 08:00:00
3.2375,0.2625,2.47,18.065,25.4075,21.845,80.1375,15.346666666666668,11.11375,4.5,1.4,100.0,176.0,983.9,29.0,35.8,1012.6,29.3,31.1,31.2,11.0,60.0,30.4,2024-07-31 09:00:00
3.89,0.3075,6.8825,23.57,19.79,34.097500000000004,89.2475,12.813333333333333,9.0125,4.0,1.5,68.0,175.0,983.7,24.0,40.9,1012.1,31.1,33.7,33.7,10.3,60.0,32.1,2024-07-31 10:00:00
5.91,0.3075,4.6675,24.725,14.28,31.8675,107.775,7.68875,5.605,4.1,1.7,101.0,215.0,983.3,21.0,43.6,1011.6,33.4,35.3,35.7,9.7,60.0,34.4,2024-07-31 11:00:00
4.9350000000000005,0.2975,5.665,27.6425,14.1925,36.31,117.4025,6.6475,4.96125,4.1,1.6,39.0,131.0,982.6,19.0,45.8,1010.6,35.1,37.9,38.0,10.3,60.0,36.9,2024-07-31 12:00:00
3.8675,0.27,3.28,18.6675,14.4675,23.685,121.45,7.563750000000001,8.33,4.5,1.8,104.0,184.0,981.7,17.0,47.1,1009.5,37.5,39.9,40.3,10.3,60.0,39.2,2024-07-31 13:00:00
3.9575,0.18,7.16,19.4675,9.8325,30.42,126.9825,8.24,9.8475,6.0,1.3,168.0,314.0,981.0,17.0,48.0,1008.8,38.2,39.4,40.0,9.8,60.0,40.8,2024-07-31 14:00:00
3.585,0.1625,7.399999999999999,17.025,8.7075,28.3425,123.11,10.72125,9.71,5.8,2.9,135.0,203.0,980.3,16.0,48.3,1008.0,39.4,40.2,41.6,9.6,60.0,41.9,2024-07-31 15:00:00
3.435,0.1025,42.795,15.525,1.0,81.0,103.5175,10.65125,7.52625,5.0,2.2,144.0,242.0,979.9,15.0,48.1,1007.6,40.0,40.8,41.1,9.0,60.0,42.5,2024-07-31 16:00:00
3.5225,0.11,1.5,14.0375,1.6025,16.3325,107.63,11.90375,4.8425,4.7,1.4,121.0,246.0,979.7,16.0,45.3,1007.3,40.4,41.0,41.3,10.2,60.0,42.5,2024-07-31 17:00:00
3.4125,0.1,1.715,16.605,13.8375,19.2325,103.9075,14.23875,12.989999999999998,5.4,3.1,136.0,171.0,979.7,16.0,43.2,1007.4,40.0,40.1,41.1,9.6,60.0,41.8,2024-07-31 18:00:00
3.705,0.1875,20.67,37.11,16.009999999999998,68.7375,41.620000000000005,16.3275,38.015,4.2,0.9,151.0,175.0,980.0,17.0,39.9,1007.9,38.7,38.7,40.1,9.3,54.0,40.6,2024-07-31 19:00:00
4.1850000000000005,0.105,5.0725,27.5225,4.745,35.285,63.7725,62.993750000000006,23.12625,3.0,1.3,125.0,294.0,980.5,20.0,35.1,1008.6,35.5,36.7,38.7,10.0,0.0,39.1,2024-07-31 20:00:00
3.145,0.105,1.0425,9.0925,24.6775,10.6875,80.5025,90.56125,11.79875,8.6,3.1,298.0,337.0,982.1,37.0,33.7,1010.5,32.9,32.9,37.1,16.3,0.0,37.7,2024-07-31 21:00:00
2.3825,0.1325,1.0,3.945,45.25,5.475,89.6175,69.435,1.64125,9.5,4.8,305.0,1.0,983.0,41.0,31.5,1011.6,30.4,30.4,33.0,15.7,0.0,36.5,2024-07-31 22:00:00
2.34,0.1325,1.0,3.1075,38.09,4.6375,88.5575,51.02,1.485,8.4,4.7,307.0,349.0,983.2,43.0,29.9,1012.0,28.8,28.8,30.4,15.0,0.0,35.4,2024-07-31 23:00:00
2.34,0.12,1.0,2.3375,26.55,3.8675,91.1375,35.96375,1.48,9.3,4.5,318.0,347.0,983.3,44.0,28.8,1012.2,27.8,27.8,28.8,14.4,0.0,34.4,2024-08-01 00:00:00
2.095,0.1149999999999999,1.095,2.55,24.3225,4.225,89.7225,22.20375,1.61125,9.1,3.8,312.0,340.0,983.4,45.0,27.9,1012.4,27.1,27.1,27.8,14.1,0.0,33.6,2024-08-01 01:00:00
2.1675,0.1275,1.0,2.6475,21.7025,4.1775,81.7375,15.7275,1.7374999999999998,6.4,3.7,308.0,344.0,983.5,48.0,27.2,1012.5,26.4,26.6,27.1,14.7,0.0,32.8,2024-08-01 02:00:00
2.325,0.14,1.0,4.6525,19.8025,6.1825,77.03,12.80625,1.69125,8.3,4.2,307.0,337.0,983.4,51.0,26.5,1012.5,25.8,25.8,26.6,14.9,0.0,32.1,2024-08-01 03:00:00
2.4575,0.135,1.0,6.9975000000000005,20.725,8.5275,76.025,11.42125,1.73,8.1,3.7,306.0,340.0,983.5,52.0,25.8,1012.7,25.2,25.2,25.8,14.6,0.0,31.5,2024-08-01 04:00:00
2.4025,0.1725,1.0,12.13,22.245,13.66,64.3025,10.2425,1.81625,7.8,2.9,312.0,331.0,983.9,55.0,25.3,1013.1,24.6,24.6,25.3,15.0,0.0,31.0,2024-08-01 05:00:00
2.75,0.24,1.6025,14.4975,24.6,16.95,59.822500000000005,8.814166666666667,1.9,6.7,3.5,305.0,349.0,984.2,53.0,25.4,1013.4,24.4,24.8,24.8,14.5,0.0,30.5,2024-08-01 06:00:00
2.5725,0.1525,1.0375,8.35,29.7975,9.935,80.4925,9.898333333333332,1.8075,7.0,4.3,308.0,348.0,984.5,50.0,27.0,1013.7,24.8,25.7,25.7,14.5,22.0,30.2,2024-08-01 07:00:00
2.65,0.2075,1.2575,8.5825,28.165,10.5075,87.24,9.198333333333334,1.675,9.6,4.9,317.0,337.0,984.5,47.0,28.5,1013.5,25.7,26.8,26.8,14.5,60.0,30.4,2024-08-01 08:00:00
2.3925,0.1625,1.3025,9.5775,25.6725,11.5725,89.14750000000001,8.435,1.52125,9.0,5.0,318.0,340.0,984.2,44.0,33.1,1013.1,26.7,28.2,28.2,14.8,60.0,30.7,2024-08-01 09:00:00
2.4175,0.1375,1.0,7.7875,24.07,9.3175,93.515,7.274999999999999,1.59125,8.1,4.0,305.0,357.0,984.2,42.0,37.1,1013.0,27.9,29.6,29.6,15.3,60.0,32.1,2024-08-01 10:00:00
2.1875,0.1725,1.99,9.85,21.3325,12.9,101.3325,7.385833333333333,1.61,6.8,2.2,322.0,347.0,983.8,36.0,40.9,1012.4,29.7,31.7,31.7,14.8,60.0,34.4,2024-08-01 11:00:00
2.375,0.1775,1.01,9.69,19.975,11.235,109.5225,6.775833333333334,1.635,4.1,2.2,339.0,52.0,983.0,34.0,43.3,1011.4,31.6,33.4,34.0,15.4,60.0,36.8,2024-08-01 12:00:00
2.68,0.1575,1.0,9.845,15.595,11.375,113.2625,6.27,1.5575,3.9,1.5,344.0,115.0,982.2,32.0,44.5,1010.4,33.2,35.2,35.2,16.0,60.0,38.9,2024-08-01 13:00:00
2.8825000000000003,0.125,1.0,10.31,13.1375,11.84,114.9225,6.699166666666667,1.52125,5.2,3.0,335.0,55.0,981.1,30.0,45.9,1009.1,34.9,36.3,36.3,16.0,60.0,40.5,2024-08-01 14:00:00
3.08,0.105,1.0,10.905,16.75,12.435,119.6175,6.213333333333334,1.49125,4.8,2.2,349.0,61.0,980.3,26.0,47.3,1008.2,36.0,37.8,37.8,15.0,60.0,41.6,2024-08-01 15:00:00
2.9425,0.105,2.3825000000000003,12.815,28.7325,16.4575,116.7275,7.089166666666666,1.525,3.8,1.3,318.0,46.0,979.7,21.0,48.2,1007.5,37.5,39.1,39.1,12.7,60.0,42.3,2024-08-01 16:00:00
2.9075,0.1,1.2725,10.305,40.84,12.25,113.125,8.725833333333334,1.525,6.8,3.5,333.0,25.0,979.4,23.0,44.4,1007.2,38.2,38.5,39.3,13.7,60.0,42.3,2024-08-01 17:00:00
2.4575,0.1175,1.0,7.0,61.760000000000005,8.53,95.7775,13.828333333333331,1.4475,11.3,6.0,319.0,344.0,980.0,35.0,39.4,1008.1,34.7,34.9,38.6,17.1,60.0,41.5,2024-08-01 18:00:00
2.0975,0.165,1.0,5.66,66.995,7.19,88.3725,20.6825,1.365,12.6,6.8,310.0,338.0,981.1,45.0,33.9,1009.7,30.4,30.4,34.9,17.1,52.0,40.0,2024-08-01 19:00:00
2.095,0.135,1.0,3.62,48.735,5.15,87.1625,20.35,1.345,13.3,7.3,308.0,342.0,982.0,51.0,30.4,1010.8,28.0,28.0,30.4,16.9,0.0,38.3,2024-08-01 20:00:00
2.075,0.165,1.0,2.7125,31.9,4.2425,82.3375,15.706666666666663,1.32625,12.2,5.8,305.0,331.0,982.6,56.0,28.5,1011.6,26.2,26.2,27.9,16.7,0.0,36.7,2024-08-01 21:00:00
2.0625,0.1775,1.0,2.025,27.4225,3.555,80.0025,10.125833333333334,1.475,10.5,6.0,307.0,338.0,983.2,62.0,26.9,1012.4,24.7,24.7,26.2,16.9,0.0,35.4,2024-08-01 22:00:00
1.915,0.1675,1.0,1.3875000000000002,4.3475,2.9175,81.6225,6.765000000000001,1.5275,12.2,6.4,308.0,332.0,983.3,65.0,25.6,1012.6,23.7,23.8,24.7,16.8,0.0,34.2,2024-08-01 23:00:00
1.92,0.165,1.0,1.4075,1.0,2.9375,81.405,6.9383333333333335,1.48,11.6,6.1,305.0,331.0,983.2,67.0,24.9,1012.6,23.1,23.1,23.8,16.6,0.0,33.2,2024-08-02 00:00:00
1.9575,0.1575,1.0,1.3575,1.0,2.8875,81.3225,6.368333333333333,1.55125,11.0,5.8,312.0,350.0,982.8,67.0,24.5,1012.2,22.9,23.0,23.2,16.6,0.0,32.4,2024-08-02 01:00:00
1.955,0.155,1.0,1.5275,5.6925,3.0575,80.605,5.994999999999999,1.65875,10.9,5.3,317.0,351.0,982.9,67.0,24.0,1012.4,22.5,22.6,23.0,16.1,0.0,31.6,2024-08-02 02:00:00
1.8725,0.1625,1.0,2.3775,11.3425,3.9075,77.6725,6.05,1.51125,9.4,4.9,319.0,337.0,982.8,68.0,23.7,1012.3,22.1,22.1,22.6,15.9,0.0,31.0,2024-08-02 03:00:00
1.9775,0.1625,1.0,3.3875,12.9075,4.9175,74.925,5.575833333333334,1.54375,10.1,5.3,312.0,343.0,982.8,69.0,23.2,1012.4,21.7,21.7,22.1,15.8,0.0,30.4,2024-08-02 04:00:00
1.9825,0.1675,1.0,8.217500000000001,14.5775,9.7475,70.46000000000001,5.6658333333333335,1.50625,9.4,5.0,314.0,341.0,983.0,70.0,22.8,1012.6,21.3,21.3,21.7,15.6,0.0,29.9,2024-08-02 05:00:00
1.9025,0.1925,3.7875,13.1025,22.505,18.86,67.6825,5.440833333333333,1.49625,10.1,4.5,319.0,4.0,983.4,70.0,22.8,1013.1,21.0,21.2,21.3,15.5,0.0,29.4,2024-08-02 06:00:00
1.98,0.1875,5.89,9.7775,22.935,18.7825,70.51,4.78,1.46875,10.3,5.1,328.0,8.0,983.6,66.0,24.3,1013.2,21.2,21.9,22.1,15.3,21.0,29.1,2024-08-02 07:00:00
1.8625,0.195,6.4475,9.4575,18.0325,19.32,72.4925,5.194166666666667,1.50375,9.7,4.9,333.0,1.0,983.5,62.0,25.7,1013.0,21.8,22.8,23.1,15.2,60.0,29.3,2024-08-02 08:00:00
2.43,0.1875,6.41,8.290000000000001,15.755,18.095,76.21000000000001,5.163333333333333,1.4575,9.0,4.4,314.0,351.0,983.4,59.0,30.0,1012.7,22.8,24.1,24.2,15.6,60.0,29.6,2024-08-02 09:00:00
1.915,0.21,8.715,11.3875,13.61,24.72,77.2375,5.359999999999999,1.465,8.1,4.1,338.0,351.0,983.3,53.0,33.9,1012.4,24.1,26.0,26.0,15.7,60.0,31.0,2024-08-02 10:00:00
2.0625,0.205,5.86,9.7275,10.2525,18.6875,81.8475,4.9558333333333335,1.44,8.3,4.1,321.0,354.0,983.5,46.0,36.6,1012.4,25.9,27.9,28.0,15.2,60.0,33.1,2024-08-02 11:00:00
2.0575,0.225,4.7775,9.02,15.495,16.3325,82.5675,5.079166666666667,1.55875,10.7,6.5,326.0,3.0,983.2,45.0,38.2,1012.0,27.6,29.0,29.1,15.9,60.0,35.3,2024-08-02 12:00:00
2.245,0.22,5.2525,8.7675,17.8575,16.8,81.8575,5.5216666666666665,1.43875,11.5,5.8,331.0,10.0,982.6,45.0,38.3,1011.3,28.3,29.4,29.8,16.2,60.0,37.0,2024-08-02 13:00:00
1.8725,0.2275,3.64,7.77,23.845,13.34,76.2925,4.889166666666666,1.49125,11.3,6.5,314.0,343.0,981.9,48.0,38.9,1010.7,28.6,28.7,29.5,16.6,60.0,38.2,2024-08-02 14:00:00
2.365,0.15125,4.89125,15.58,9.67125,23.0625,82.46125,6.719166666666666,1.555,11.7,5.8,325.0,7.0,982.3,49.0,37.6,1011.2,27.3,27.9,29.0,16.2,60.0,38.9,2024-08-02 15:00:00
2.57875,0.13375,5.13875,15.7725,10.78875,23.76875,85.73,8.061666666666667,1.52375,11.3,6.8,315.0,351.0,982.1,49.0,36.6,1010.9,27.4,28.0,28.5,16.3,60.0,39.2,2024-08-02 16:00:00
2.6637500000000003,0.1525,4.77625,16.48125,23.465,23.29125,84.80875,9.754166666666666,1.5,13.6,7.4,315.0,342.0,982.0,49.0,33.4,1010.8,27.4,27.9,28.6,16.2,60.0,38.8,2024-08-02 17:00:00
2.7025,0.165,4.195,16.955,28.9775,23.3725,79.35,10.183333333333334,1.4925,16.1,8.2,313.0,354.0,982.5,52.0,30.6,1011.5,26.1,26.1,28.0,15.4,60.0,37.8,2024-08-02 18:00:00
2.42375,0.1599999999999999,2.21,13.7675,31.606250000000003,17.11,70.48875000000001,8.109166666666667,1.4975,15.1,8.3,321.0,359.0,982.8,56.0,27.5,1012.0,24.4,24.4,26.1,15.1,39.0,36.4,2024-08-02 19:00:00
2.07125,0.19625,2.82625,12.29875,34.9925,16.52125,66.75625,7.739166666666667,1.505,14.4,7.3,320.0,349.0,983.8,59.0,25.8,1013.3,23.4,23.4,24.4,14.9,0.0,34.9,2024-08-02 20:00:00
2.1025,0.1375,1.895,10.97875,33.633750000000006,13.93375,64.0,7.193333333333333,1.47875,15.2,8.0,316.0,349.0,985.0,62.0,24.2,1014.6,22.1,22.1,23.4,14.5,0.0,33.5,2024-08-02 21:00:00
2.00125,0.1325,1.0925,8.524999999999999,27.21875,10.495,62.58375,5.779166666666667,1.53125,13.8,7.7,319.0,9.0,985.8,64.0,23.3,1015.5,21.3,21.3,22.1,14.2,0.0,32.4,2024-08-02 22:00:00
2.01625,0.12625,1.025,6.73,19.17875,8.31125,61.8725,4.824166666666667,1.52125,12.4,6.3,311.0,354.0,986.0,66.0,22.6,1015.8,20.6,20.7,21.3,14.1,0.0,31.4,2024-08-02 23:00:00
1.89125,0.13125,1.0125,5.145,16.2275,6.79875,63.2875,3.9016666666666655,1.4325,13.9,7.0,321.0,349.0,985.8,65.0,21.9,1015.6,20.3,20.3,20.7,13.5,0.0,30.6,2024-08-03 00:00:00
1.865,0.12375,1.02125,3.76625,14.89,5.83,64.265,3.27,1.4975,12.6,5.5,309.0,352.0,985.7,63.0,21.5,1015.6,20.0,20.0,20.3,12.7,0.0,29.8,2024-08-03 01:00:00
1.8475,0.1162499999999999,1.0,4.04,13.1125,5.57,63.85124999999999,2.755,1.5,12.7,5.5,311.0,355.0,985.4,61.0,21.0,1015.3,19.8,19.8,20.1,12.1,0.0,29.1,2024-08-03 02:00:00
1.7175,0.11625,1.0725,6.285,14.64625,7.8625,56.151250000000005,2.703333333333333,1.4375,10.9,4.9,313.0,343.0,985.2,62.0,20.9,1015.1,19.6,19.6,19.8,12.1,0.0,28.6,2024-08-03 03:00:00
1.96625,0.10875,1.065,6.046250000000001,12.975,7.685,55.89375,3.0216666666666665,1.40875,9.1,4.5,312.0,344.0,985.2,65.0,20.7,1015.1,19.5,19.5,19.7,12.7,0.0,28.1,2024-08-03 04:00:00
1.985,0.115,1.0924999999999998,7.862500000000001,13.31125,9.76,50.86625,3.823333333333333,1.46,9.8,5.1,312.0,346.0,985.4,64.0,20.3,1015.3,19.3,19.4,19.5,12.4,0.0,27.6,2024-08-03 05:00:00
2.14625,0.1175,1.215,7.5675,12.8775,9.3925,53.135000000000005,4.37,1.535,10.6,5.4,316.0,340.0,985.6,62.0,20.5,1015.5,19.4,19.6,19.6,12.1,0.0,27.2,2024-08-03 06:00:00
2.20375,0.12,1.3475,6.65125,13.73875,8.875,59.6925,4.130000000000001,1.3675,11.5,5.5,320.0,348.0,986.1,59.0,22.1,1015.9,19.6,20.7,20.7,12.4,21.0,27.0,2024-08-03 07:00:00
2.14375,0.125,1.47125,6.69375,12.2525,8.94875,65.30625,4.874166666666667,1.38,11.7,6.6,328.0,357.0,986.4,54.0,23.6,1016.1,20.5,21.7,21.8,12.0,60.0,27.2,2024-08-03 08:00:00
1.97125,0.1275,1.7012500000000002,7.49375,14.495,10.135,70.21000000000001,4.980833333333333,1.355,9.8,5.1,309.0,352.0,986.6,53.0,28.4,1016.2,21.7,22.9,22.9,12.8,60.0,27.6,2024-08-03 09:00:00
2.40375,0.1225,1.9725,8.97,9.53,11.40125,75.4975,3.020833333333333,1.32875,9.6,5.1,316.0,350.0,986.5,50.0,32.1,1016.0,22.9,24.4,24.4,13.3,60.0,29.1,2024-08-03 10:00:00
2.21375,0.125,2.25,10.315,3.92,13.7125,80.30375000000001,3.001666666666667,1.27625,9.4,4.4,295.0,346.0,986.0,45.0,35.1,1015.2,24.3,25.6,26.1,12.7,60.0,31.3,2024-08-03 11:00:00
2.1475,0.135,1.85625,8.84125,5.4975000000000005,11.79125,85.29625,2.3825000000000003,1.33,9.6,4.4,298.0,353.0,985.7,41.0,37.1,1014.8,25.6,27.3,27.9,12.8,60.0,33.6,2024-08-03 12:00:00
2.4025,0.1275,1.5699999999999998,8.31375,3.28125,11.66,85.705,1.7408333333333332,1.2425,8.5,3.5,318.0,3.0,984.9,37.0,38.8,1013.7,27.1,29.7,29.7,13.5,60.0,35.6,2024-08-03 13:00:00
2.51375,0.10875,1.5925,7.24375,4.6875,10.0575,87.05625,1.52,1.275,7.7,4.1,322.0,18.0,984.1,33.0,40.3,1012.7,29.3,31.3,31.3,13.1,60.0,37.2,2024-08-03 14:00:00
2.27125,0.105,2.62,7.2875,8.809999999999999,11.425,86.7125,2.5841666666666665,1.31375,8.9,4.4,322.0,1.0,983.4,30.0,41.6,1011.9,30.9,32.3,32.6,12.5,60.0,38.3,2024-08-03 15:00:00
2.13375,0.1175,3.155,7.36375,14.09875,11.885,84.62375,4.666666666666666,1.48625,8.1,4.3,319.0,8.0,983.1,27.0,41.2,1011.6,31.9,32.8,32.8,11.3,60.0,39.1,2024-08-03 16:00:00
2.18875,0.10625,3.06,8.84125,20.87375,13.3775,81.41624999999999,7.933333333333334,1.5375,8.9,4.2,320.0,2.0,982.6,22.0,38.1,1011.1,32.3,33.0,33.2,8.4,60.0,39.0,2024-08-03 17:00:00
2.3512500000000003,0.11,2.89875,9.9925,24.36625,13.9425,77.32249999999999,6.545833333333333,1.38625,9.9,5.0,323.0,348.0,982.7,26.0,35.9,1011.3,31.7,31.7,33.0,9.8,60.0,38.3,2024-08-03 18:00:00
2.3675,0.12375,2.86375,9.19375,27.731250000000003,13.04,71.06125,6.435833333333333,1.365,10.2,5.3,325.0,360.0,983.4,30.0,32.0,1012.2,29.9,29.9,31.7,10.4,54.0,37.0,2024-08-03 19:00:00
2.0425,0.1162499999999999,1.54,7.0975,28.9775,9.25,68.8425,8.75,1.4325,9.9,5.3,317.0,352.0,984.0,29.0,29.4,1012.9,28.3,28.3,29.9,8.5,0.0,35.5,2024-08-03 20:00:00
2.0675,0.14,1.1525,5.65625,23.67375,7.32875,67.01875,10.686666666666667,1.3525,11.0,5.7,326.0,347.0,985.0,35.0,27.4,1014.2,26.3,26.3,28.3,9.6,0.0,34.1,2024-08-03 21:00:00
1.96875,0.15625,1.00875,4.09875,19.66375,5.925,65.455,7.5791666666666675,1.55625,10.3,4.8,327.0,351.0,985.4,46.0,26.0,1014.9,24.2,24.2,26.3,11.9,0.0,32.9,2024-08-03 22:00:00
1.9,0.14875,1.155,3.9275,17.14375,5.9775,65.785,4.974166666666666,1.52875,10.4,3.7,310.0,346.0,985.7,51.0,24.7,1015.3,23.2,23.2,24.3,12.5,0.0,31.9,2024-08-03 23:00:00
1.94125,0.135,1.005,3.35125,13.85875,4.92375,64.14625,2.805,1.72,9.1,4.6,307.0,349.0,985.9,50.0,23.9,1015.5,22.8,22.8,23.3,11.8,0.0,31.0,2024-08-04 00:00:00
1.7225,0.13,1.00125,2.935,16.388749999999998,4.5925,63.02375,4.1175,1.71125,8.6,4.8,326.0,339.0,985.6,52.0,23.2,1015.3,22.0,22.0,22.8,11.7,0.0,30.2,2024-08-04 01:00:00
1.69875,0.12375,1.02375,2.9575,13.83375,4.58,61.40875,5.394166666666666,1.83375,7.6,3.6,314.0,350.0,985.6,52.0,22.5,1015.3,21.4,21.5,22.0,11.2,0.0,29.4,2024-08-04 02:00:00
1.70375,0.13375,1.0075,3.365,13.53625,5.085,59.73375,5.468333333333334,1.57875,6.8,3.3,312.0,13.0,985.4,59.0,21.8,1015.3,20.2,20.2,21.5,11.9,0.0,28.8,2024-08-04 03:00:00
1.63875,0.13,1.01625,3.87,12.68875,5.5287500000000005,58.322500000000005,4.773333333333333,1.415,5.8,3.7,314.0,354.0,985.7,63.0,21.3,1015.6,20.0,20.0,20.3,12.7,0.0,28.2,2024-08-04 04:00:00
1.595,0.12,1.0,3.285,12.9975,4.82,59.0475,5.145833333333334,1.44375,7.0,3.8,310.0,344.0,985.7,68.0,20.7,1015.6,19.3,19.4,19.9,13.4,0.0,27.7,2024-08-04 05:00:00
